IssueID,ProjectName,Politeness,FixingTime_hours,Assignee,AssigneeAct,Project
225912,Hadoop Common,impolite,451.6189,8552,VHIGH,HADOOP
127372,OFBiz,polite,8.9935,32850,VHIGH,OFBIZ
225911,Hadoop Common,mixed,599.69,36067,HIGH,HADOOP
35029,Wicket,mixed,356.7602,15673,VHIGH,WICKET
201970,Hadoop HDFS,impolite,15906.0991,0,null,HDFS
35028,Wicket,mixed,157.0729,2172,HIGH,WICKET
35026,Wicket,polite,338.8631,15673,VHIGH,WICKET
35025,Wicket,polite,56.6142,2172,HIGH,WICKET
35024,Wicket,mixed,6673.0871,15673,VHIGH,WICKET
127369,OFBiz,impolite,137.8361,32850,VHIGH,OFBIZ
191954,Hive,impolite,118.3575,45005,STD,HIVE
11077,Hibernate ORM,mixed,44492.6,579,VHIGH,HHH
191951,Hive,polite,0.2229,0,null,HIVE
127360,OFBiz,polite,71.9792,32895,HIGH,OFBIZ
191929,Hive,polite,231.0552,44833,HIGH,HIVE
191928,Hive,impolite,646.6818,21478,VHIGH,HIVE
225949,Hadoop Common,impolite,195.1464,8527,VHIGH,HADOOP
225948,Hadoop Common,mixed,509.436,8066,HIGH,HADOOP
191925,Hive,impolite,237.4677,21478,VHIGH,HIVE
11040,Hibernate ORM,impolite,0.073,0,null,HHH
191924,Hive,mixed,4832.4404,44841,HIGH,HIVE
201979,Hadoop HDFS,polite,38817.6558,0,null,HDFS
191923,Hive,impolite,6570.9572,0,null,HIVE
201976,Hadoop HDFS,impolite,38958.3533,0,null,HDFS
225943,Hadoop Common,mixed,536.9015,0,null,HADOOP
35011,Wicket,polite,142.6596,2820,VHIGH,WICKET
127367,OFBiz,mixed,43.6778,0,null,OFBIZ
201975,Hadoop HDFS,polite,855.9645,36330,HIGH,HDFS
127366,OFBiz,polite,4.4651,32850,VHIGH,OFBIZ
201978,Hadoop HDFS,mixed,29733.3705,36193,HIGH,HDFS
225941,Hadoop Common,impolite,1.6241,0,null,HADOOP
127365,OFBiz,impolite,6.876,32850,VHIGH,OFBIZ
201977,Hadoop HDFS,mixed,34074.8038,0,null,HDFS
225940,Hadoop Common,polite,287.7564,36402,STD,HADOOP
225947,Hadoop Common,impolite,146.175,8527,VHIGH,HADOOP
225946,Hadoop Common,polite,288.2976,36067,HIGH,HADOOP
127362,OFBiz,polite,222.8797,0,null,OFBIZ
225945,Hadoop Common,polite,315.6046,8805,HIGH,HADOOP
225944,Hadoop Common,mixed,334.114,8805,HIGH,HADOOP
35019,Wicket,polite,7.6007,0,null,WICKET
35018,Wicket,polite,17.8873,15673,VHIGH,WICKET
201981,Hadoop HDFS,impolite,44936.794,36282,STD,HDFS
35016,Wicket,impolite,185.4454,15673,VHIGH,WICKET
225950,Hadoop Common,mixed,822.8123,36067,HIGH,HADOOP
35015,Wicket,impolite,174.4888,0,null,WICKET
127359,OFBiz,polite,117.5824,32944,HIGH,OFBIZ
127358,OFBiz,mixed,156.4536,32850,VHIGH,OFBIZ
191921,Hive,mixed,6058.3854,32642,HIGH,HIVE
11047,Hibernate ORM,impolite,0.8699,0,null,HHH
11048,Hibernate ORM,mixed,2818.9663,57,VHIGH,HHH
191939,Hive,polite,169.502,8381,HIGH,HIVE
225939,Hadoop Common,mixed,282.1554,7897,STD,HADOOP
11052,Hibernate ORM,impolite,2082.6895,57,VHIGH,HHH
191934,Hive,polite,1198.9901,8584,HIGH,HIVE
11053,Hibernate ORM,impolite,32.0806,0,null,HHH
191933,Hive,impolite,45.2831,8584,HIGH,HIVE
35001,Wicket,mixed,333.4598,0,null,WICKET
201987,Hadoop HDFS,polite,31945.3621,0,null,HDFS
225932,Hadoop Common,mixed,433.725,36159,HIGH,HADOOP
127356,OFBiz,polite,244.7266,21015,HIGH,OFBIZ
225931,Hadoop Common,mixed,253.3276,8805,HIGH,HADOOP
201989,Hadoop HDFS,mixed,10325.251,7895,VHIGH,HDFS
127354,OFBiz,polite,72.8235,32850,VHIGH,OFBIZ
201988,Hadoop HDFS,mixed,25048.6035,0,null,HDFS
127352,OFBiz,impolite,9294.4158,32850,VHIGH,OFBIZ
201982,Hadoop HDFS,mixed,25255.3424,7819,HIGH,HDFS
225935,Hadoop Common,mixed,267.2353,8805,HIGH,HADOOP
127351,OFBiz,mixed,4.6964,32850,VHIGH,OFBIZ
127350,OFBiz,mixed,44.1479,32850,VHIGH,OFBIZ
201984,Hadoop HDFS,polite,34797.826,0,null,HDFS
35009,Wicket,impolite,82.9652,2820,VHIGH,WICKET
35008,Wicket,polite,123.5109,15673,VHIGH,WICKET
211309,HBase,polite,62.3943,0,null,HBASE
201992,Hadoop HDFS,mixed,37097.8138,0,null,HDFS
211308,HBase,mixed,134.7222,8327,VHIGH,HBASE
11056,Hibernate ORM,impolite,44.1857,254,VHIGH,HHH
191932,Hive,mixed,1095.233,8471,STD,HIVE
11055,Hibernate ORM,polite,21.5277,57,VHIGH,HHH
191931,Hive,mixed,1232.2415,36385,VHIGH,HIVE
11058,Hibernate ORM,impolite,1637.7975,0,null,HHH
211306,HBase,mixed,1014.3711,8352,HIGH,HBASE
211305,HBase,polite,3.1106,42871,VHIGH,HBASE
211303,HBase,mixed,2945.8382,7862,VHIGH,HBASE
191907,Hive,mixed,1114.8134,44833,HIGH,HIVE
11021,Hibernate ORM,polite,25.7061,57,VHIGH,HHH
201998,Hadoop HDFS,polite,28146.1041,0,null,HDFS
225965,Hadoop Common,mixed,472.5766,0,null,HADOOP
225964,Hadoop Common,impolite,553.6617,36458,HIGH,HADOOP
225962,Hadoop Common,impolite,442.6246,8381,VHIGH,HADOOP
201994,Hadoop HDFS,polite,26056.545,0,null,HDFS
225969,Hadoop Common,mixed,22366.6962,0,null,HADOOP
201993,Hadoop HDFS,mixed,36642.8835,0,null,HDFS
225968,Hadoop Common,mixed,27.2638,8527,VHIGH,HADOOP
191909,Hive,impolite,743.6819,8647,HIGH,HIVE
201996,Hadoop HDFS,polite,30451.532,0,null,HDFS
225967,Hadoop Common,impolite,339.4326,0,null,HADOOP
191908,Hive,impolite,13.0185,21478,VHIGH,HIVE
225966,Hadoop Common,mixed,643.6598,8527,VHIGH,HADOOP
84008,Solr,polite,24.1518,14235,HIGH,SOLR
84005,Solr,mixed,21.9676,20829,VHIGH,SOLR
225972,Hadoop Common,impolite,0.0653,0,null,HADOOP
84004,Solr,polite,12524.8869,0,null,SOLR
225971,Hadoop Common,mixed,1083.9919,8532,VHIGH,HADOOP
84001,Solr,polite,73.4336,16599,VHIGH,SOLR
11022,Hibernate ORM,polite,0.4506,0,null,HHH
84000,Solr,impolite,96.4975,0,null,SOLR
11025,Hibernate ORM,impolite,360.4734,0,null,HHH
11024,Hibernate ORM,polite,393.2504,57,VHIGH,HHH
11027,Hibernate ORM,mixed,6288.2462,104,VHIGH,HHH
11026,Hibernate ORM,mixed,371.9379,0,null,HHH
211315,HBase,polite,0.9669,0,null,HBASE
211314,HBase,polite,6.1925,7862,VHIGH,HBASE
191918,Hive,polite,699.6173,28528,HIGH,HIVE
191917,Hive,mixed,871.1374,8381,HIGH,HIVE
225959,Hadoop Common,impolite,29.2302,36067,HIGH,HADOOP
191914,Hive,mixed,3837.1955,30575,HIGH,HIVE
211331,HBase,impolite,45.5355,8231,HIGH,HBASE
191913,Hive,impolite,3.33,21478,VHIGH,HIVE
11032,Hibernate ORM,impolite,0.119,0,null,HHH
191912,Hive,impolite,166.934,44980,STD,HIVE
191911,Hive,polite,69.7958,44833,HIGH,HIVE
225954,Hadoop Common,mixed,139.6204,30889,STD,HADOOP
225952,Hadoop Common,mixed,27.2079,0,null,HADOOP
225958,Hadoop Common,polite,23665.0117,0,null,HADOOP
225957,Hadoop Common,mixed,1325.296,0,null,HADOOP
225956,Hadoop Common,polite,71.7714,7895,VHIGH,HADOOP
607241,GeoServer,mixed,9323.7099,4933,VHIGH,GEOS
211329,HBase,mixed,9679.1635,45256,HIGH,HBASE
225961,Hadoop Common,mixed,886.5346,8545,HIGH,HADOOP
607245,GeoServer,mixed,787.2494,4933,VHIGH,GEOS
607243,GeoServer,impolite,95.5382,97766,STD,GEOS
211324,HBase,impolite,30.7582,42871,VHIGH,HBASE
211323,HBase,polite,10232.7663,46265,HIGH,HBASE
607249,GeoServer,impolite,288.2762,4933,VHIGH,GEOS
11035,Hibernate ORM,polite,0.1071,0,null,HHH
211328,HBase,mixed,16373.826,8040,HIGH,HBASE
11037,Hibernate ORM,polite,2323.9317,57,VHIGH,HHH
211327,HBase,mixed,58.0646,8347,HIGH,HBASE
11039,Hibernate ORM,polite,0.1144,0,null,HHH
211325,HBase,polite,189.1829,8352,HIGH,HBASE
318183,CloudStack,impolite,270.546,56188,HIGH,CLOUDSTACK
211342,HBase,mixed,8597.4476,8328,HIGH,HBASE
211341,HBase,impolite,0.4752,8231,HIGH,HBASE
211340,HBase,polite,150.7871,8347,HIGH,HBASE
225987,Hadoop Common,mixed,786.1029,36159,HIGH,HADOOP
225986,Hadoop Common,impolite,150.429,8552,VHIGH,HADOOP
225989,Hadoop Common,mixed,26075.6135,7895,VHIGH,HADOOP
225988,Hadoop Common,polite,824.3515,8658,HIGH,HADOOP
607231,GeoServer,impolite,43.5583,97766,STD,GEOS
11008,Hibernate ORM,impolite,1135.1773,0,null,HHH
607230,GeoServer,impolite,7126.7374,12153,VHIGH,GEOS
84027,Solr,mixed,32331.489,16599,VHIGH,SOLR
225994,Hadoop Common,polite,1201.8678,30830,STD,HADOOP
607235,GeoServer,polite,131.7452,75834,VHIGH,GEOS
84026,Solr,mixed,3744.1476,22059,VHIGH,SOLR
225993,Hadoop Common,impolite,742.9986,36159,HIGH,HADOOP
607234,GeoServer,impolite,693.2314,4933,VHIGH,GEOS
225992,Hadoop Common,impolite,24.3592,8527,VHIGH,HADOOP
225991,Hadoop Common,mixed,217.6931,36200,HIGH,HADOOP
607232,GeoServer,mixed,21965.6584,75926,HIGH,GEOS
84023,Solr,impolite,404.2703,22059,VHIGH,SOLR
607239,GeoServer,impolite,7222.8023,75861,HIGH,GEOS
84022,Solr,polite,710.2231,0,null,SOLR
607238,GeoServer,impolite,7211.6608,75861,HIGH,GEOS
11003,Hibernate ORM,mixed,0.2371,0,null,HHH
84025,Solr,mixed,167.5182,8313,VHIGH,SOLR
211333,HBase,polite,142.3439,8327,VHIGH,HBASE
607237,GeoServer,impolite,7198.109,97278,STD,GEOS
84024,Solr,mixed,32229.3079,0,null,SOLR
11005,Hibernate ORM,mixed,44583.4258,579,VHIGH,HHH
235306,Geronimo,polite,5375.279,12005,VHIGH,GERONIMO
211338,HBase,polite,16514.155,8327,VHIGH,HBASE
84021,Solr,mixed,2712.4995,22059,VHIGH,SOLR
127393,OFBiz,polite,12.4903,32944,HIGH,OFBIZ
318195,CloudStack,polite,818.9017,42540,HIGH,CLOUDSTACK
127392,OFBiz,polite,875.3335,32850,VHIGH,OFBIZ
318194,CloudStack,impolite,17.8296,42539,HIGH,CLOUDSTACK
127391,OFBiz,mixed,1.8696,32944,HIGH,OFBIZ
318192,CloudStack,polite,117.5589,42539,HIGH,CLOUDSTACK
318199,CloudStack,impolite,114.0796,0,null,CLOUDSTACK
318198,CloudStack,polite,191.1549,42539,HIGH,CLOUDSTACK
225975,Hadoop Common,impolite,435.917,8532,VHIGH,HADOOP
127399,OFBiz,impolite,0.1114,32850,VHIGH,OFBIZ
225974,Hadoop Common,mixed,139.0959,8545,HIGH,HADOOP
127398,OFBiz,polite,19.954,32895,HIGH,OFBIZ
225973,Hadoop Common,impolite,108.8789,36458,HIGH,HADOOP
127396,OFBiz,mixed,50.5138,21015,HIGH,OFBIZ
225979,Hadoop Common,polite,70.9409,0,null,HADOOP
127395,OFBiz,mixed,38.1164,32850,VHIGH,OFBIZ
127394,OFBiz,impolite,4782.8333,32850,VHIGH,OFBIZ
84019,Solr,impolite,20.5134,0,null,SOLR
84016,Solr,polite,308.8021,0,null,SOLR
225983,Hadoop Common,impolite,18960.8176,8655,HIGH,HADOOP
607224,GeoServer,mixed,8686.1266,76050,VHIGH,GEOS
225982,Hadoop Common,mixed,1290.7756,8063,HIGH,HADOOP
84018,Solr,polite,19.1749,0,null,SOLR
225981,Hadoop Common,polite,193.9752,8552,VHIGH,HADOOP
607222,GeoServer,impolite,1.6177,4933,VHIGH,GEOS
607221,GeoServer,impolite,0.4051,4933,VHIGH,GEOS
11012,Hibernate ORM,impolite,10490.9611,0,null,HHH
84012,Solr,mixed,849.2903,22060,VHIGH,SOLR
607228,GeoServer,mixed,7102.6224,4933,VHIGH,GEOS
11011,Hibernate ORM,mixed,0.8554,0,null,HHH
84011,Solr,mixed,27.5748,4623,VHIGH,SOLR
211345,HBase,mixed,158.3433,8327,VHIGH,HBASE
607227,GeoServer,impolite,7102.1812,76050,VHIGH,GEOS
607226,GeoServer,mixed,2.3362,4933,VHIGH,GEOS
11013,Hibernate ORM,impolite,322.388,254,VHIGH,HHH
84013,Solr,mixed,30938.21,20829,VHIGH,SOLR
211343,HBase,impolite,2.4886,0,null,HBASE
607225,GeoServer,mixed,22.5734,4933,VHIGH,GEOS
318191,CloudStack,impolite,921.4226,56195,HIGH,CLOUDSTACK
318190,CloudStack,polite,1006.0238,42539,HIGH,CLOUDSTACK
84010,Solr,polite,54.0368,8313,VHIGH,SOLR
11017,Hibernate ORM,impolite,8.2609,0,null,HHH
211360,HBase,polite,268.7654,46354,HIGH,HBASE
318162,CloudStack,mixed,1553.7053,56452,STD,CLOUDSTACK
211364,HBase,impolite,16973.0488,45256,HIGH,HBASE
235331,Geronimo,polite,223.477,12026,HIGH,GERONIMO
318166,CloudStack,impolite,846.4703,42539,HIGH,CLOUDSTACK
235330,Geronimo,polite,50.5842,0,null,GERONIMO
318165,CloudStack,impolite,148.9482,42539,HIGH,CLOUDSTACK
235333,Geronimo,polite,378.3169,8441,HIGH,GERONIMO
318164,CloudStack,polite,75.7302,56361,HIGH,CLOUDSTACK
573469,JBoss Enterprise Application Platform 4 and 5,mixed,19755.1261,94407,null,JBPAPP
573466,JBoss Enterprise Application Platform 4 and 5,polite,277.0267,73054,STD,JBPAPP
333795,Cassandra,impolite,46.1835,21659,VHIGH,CASSANDRA
573465,JBoss Enterprise Application Platform 4 and 5,polite,7042.1644,73062,HIGH,JBPAPP
573464,JBoss Enterprise Application Platform 4 and 5,polite,152.2028,73062,HIGH,JBPAPP
333797,Cassandra,impolite,11380.9254,0,null,CASSANDRA
573463,JBoss Enterprise Application Platform 4 and 5,polite,483.5767,9119,VHIGH,JBPAPP
573473,JBoss Enterprise Application Platform 4 and 5,mixed,530.4994,77721,HIGH,JBPAPP
573471,JBoss Enterprise Application Platform 4 and 5,polite,533.8503,73566,HIGH,JBPAPP
573470,JBoss Enterprise Application Platform 4 and 5,impolite,500.2711,4451,HIGH,JBPAPP
211355,HBase,mixed,11039.2503,46265,HIGH,HBASE
211354,HBase,polite,54.166,8231,HIGH,HBASE
211359,HBase,mixed,2955.1135,42871,VHIGH,HBASE
211375,HBase,polite,9.8101,42871,VHIGH,HBASE
235320,Geronimo,polite,3504.05,12043,HIGH,GERONIMO
211374,HBase,impolite,162.5087,8347,HIGH,HBASE
333789,Cassandra,impolite,70.2826,21449,VHIGH,CASSANDRA
225997,Hadoop Common,mixed,421.7104,45824,STD,HADOOP
333788,Cassandra,impolite,80.1897,58598,HIGH,CASSANDRA
225995,Hadoop Common,polite,684.4415,0,null,HADOOP
573478,JBoss Enterprise Application Platform 4 and 5,impolite,6359.6817,73964,HIGH,JBPAPP
573477,JBoss Enterprise Application Platform 4 and 5,polite,11925.3022,73365,STD,JBPAPP
333784,Cassandra,impolite,1088.5106,7992,VHIGH,CASSANDRA
573476,JBoss Enterprise Application Platform 4 and 5,impolite,6.5525,4451,HIGH,JBPAPP
573475,JBoss Enterprise Application Platform 4 and 5,impolite,190.7164,8976,HIGH,JBPAPP
225999,Hadoop Common,mixed,6654.4513,36547,STD,HADOOP
333786,Cassandra,mixed,234.2358,58563,HIGH,CASSANDRA
573474,JBoss Enterprise Application Platform 4 and 5,polite,1174.0856,73298,STD,JBPAPP
333792,Cassandra,impolite,496.9184,0,null,CASSANDRA
573483,JBoss Enterprise Application Platform 4 and 5,impolite,646.2222,73062,HIGH,JBPAPP
333793,Cassandra,impolite,452.0313,21449,VHIGH,CASSANDRA
235317,Geronimo,impolite,173.9358,12026,HIGH,GERONIMO
235318,Geronimo,polite,262.4545,12005,VHIGH,GERONIMO
35091,Wicket,polite,153.6618,0,null,WICKET
211381,HBase,mixed,16911.9519,0,null,HBASE
35090,Wicket,polite,140.421,0,null,WICKET
211380,HBase,mixed,645.8301,42871,VHIGH,HBASE
235351,Geronimo,impolite,54.7143,12026,HIGH,GERONIMO
235350,Geronimo,impolite,1744.4855,0,null,GERONIMO
235353,Geronimo,polite,513.7453,8441,HIGH,GERONIMO
318143,CloudStack,impolite,22.4298,56185,HIGH,CLOUDSTACK
211384,HBase,polite,5646.7859,0,null,HBASE
235355,Geronimo,polite,379.8646,0,null,GERONIMO
211383,HBase,mixed,58.7269,8347,HIGH,HBASE
235354,Geronimo,polite,666.1308,8441,HIGH,GERONIMO
35099,Wicket,polite,56.2622,15673,VHIGH,WICKET
318147,CloudStack,impolite,583.8112,42488,STD,CLOUDSTACK
333777,Cassandra,impolite,827.1449,0,null,CASSANDRA
35098,Wicket,impolite,7564.5189,0,null,WICKET
333779,Cassandra,impolite,8.328,21449,VHIGH,CASSANDRA
573489,JBoss Enterprise Application Platform 4 and 5,polite,837.9356,85946,HIGH,JBPAPP
35096,Wicket,polite,349.0327,15673,VHIGH,WICKET
573487,JBoss Enterprise Application Platform 4 and 5,polite,362.5375,73062,HIGH,JBPAPP
333776,Cassandra,mixed,1719.2812,58348,VHIGH,CASSANDRA
35093,Wicket,polite,4698.2862,2820,VHIGH,WICKET
318149,CloudStack,impolite,900.9396,56198,STD,CLOUDSTACK
573485,JBoss Enterprise Application Platform 4 and 5,impolite,12362.5586,58758,STD,JBPAPP
333780,Cassandra,polite,836.8109,0,null,CASSANDRA
333783,Cassandra,mixed,164.433,46944,HIGH,CASSANDRA
573493,JBoss Enterprise Application Platform 4 and 5,impolite,1345.3447,85946,HIGH,JBPAPP
573491,JBoss Enterprise Application Platform 4 and 5,polite,193.0439,87170,STD,JBPAPP
211379,HBase,mixed,11000.9664,0,null,HBASE
211378,HBase,polite,79.676,8232,VHIGH,HBASE
235345,Geronimo,impolite,332.2094,12026,HIGH,GERONIMO
235347,Geronimo,impolite,345.0642,12043,HIGH,GERONIMO
211393,HBase,impolite,493.186,8328,HIGH,HBASE
318151,CloudStack,mixed,0.1107,0,null,CLOUDSTACK
35080,Wicket,polite,69.9979,15673,VHIGH,WICKET
318155,CloudStack,polite,1677.5819,0,null,CLOUDSTACK
318154,CloudStack,impolite,11.4702,0,null,CLOUDSTACK
211395,HBase,impolite,284.598,8232,VHIGH,HBASE
318153,CloudStack,impolite,19.4829,42539,HIGH,CLOUDSTACK
235343,Geronimo,impolite,316.0114,12026,HIGH,GERONIMO
35088,Wicket,mixed,190.3982,15673,VHIGH,WICKET
318158,CloudStack,impolite,11.0659,0,null,CLOUDSTACK
35087,Wicket,polite,35.087,0,null,WICKET
333769,Cassandra,impolite,13.3723,17229,HIGH,CASSANDRA
35086,Wicket,impolite,34.0971,0,null,WICKET
318156,CloudStack,impolite,46.5593,0,null,CLOUDSTACK
35085,Wicket,polite,94.4965,0,null,WICKET
333763,Cassandra,polite,55.1349,17229,HIGH,CASSANDRA
573499,JBoss Enterprise Application Platform 4 and 5,mixed,868.5786,8976,HIGH,JBPAPP
35084,Wicket,impolite,32.4157,0,null,WICKET
333762,Cassandra,impolite,186.4512,58563,HIGH,CASSANDRA
573498,JBoss Enterprise Application Platform 4 and 5,impolite,12289.9231,73087,HIGH,JBPAPP
35083,Wicket,mixed,522.0026,15673,VHIGH,WICKET
573497,JBoss Enterprise Application Platform 4 and 5,mixed,792.9167,77721,HIGH,JBPAPP
35082,Wicket,polite,82.1972,0,null,WICKET
573496,JBoss Enterprise Application Platform 4 and 5,mixed,690.2064,73376,STD,JBPAPP
333770,Cassandra,mixed,13.3227,17229,HIGH,CASSANDRA
333772,Cassandra,polite,79.424,18868,VHIGH,CASSANDRA
211387,HBase,polite,289.7895,8327,VHIGH,HBASE
235372,Geronimo,polite,13313.3163,8443,HIGH,GERONIMO
235375,Geronimo,mixed,1801.8597,7539,VHIGH,GERONIMO
333759,Cassandra,impolite,1275.9147,58348,VHIGH,CASSANDRA
191989,Hive,impolite,3.8075,21478,VHIGH,HIVE
318120,CloudStack,impolite,2881.192,56188,HIGH,CLOUDSTACK
318126,CloudStack,polite,105.4783,42582,HIGH,CLOUDSTACK
573426,JBoss Enterprise Application Platform 4 and 5,mixed,1231.5192,9119,VHIGH,JBPAPP
35077,Wicket,polite,18.398,2172,HIGH,WICKET
333755,Cassandra,mixed,13430.4108,0,null,CASSANDRA
318124,CloudStack,impolite,662.851,56244,VHIGH,CLOUDSTACK
318123,CloudStack,polite,3.5456,17128,STD,CLOUDSTACK
333757,Cassandra,impolite,358.1744,58563,HIGH,CASSANDRA
35074,Wicket,polite,4149.4522,2172,HIGH,WICKET
318129,CloudStack,impolite,15.4534,56189,STD,CLOUDSTACK
333754,Cassandra,impolite,3042.3929,0,null,CASSANDRA
573420,JBoss Enterprise Application Platform 4 and 5,polite,10413.8094,73696,HIGH,JBPAPP
318127,CloudStack,impolite,3510.7238,56254,HIGH,CLOUDSTACK
333761,Cassandra,mixed,1624.1737,0,null,CASSANDRA
333760,Cassandra,polite,513.0242,58348,VHIGH,CASSANDRA
235368,Geronimo,impolite,0.3083,12026,HIGH,GERONIMO
191986,Hive,mixed,3988.0806,42481,HIGH,HIVE
191985,Hive,impolite,100.6027,44833,HIGH,HIVE
191982,Hive,mixed,3734.2081,44861,HIGH,HIVE
191981,Hive,impolite,144.415,44981,HIGH,HIVE
235360,Geronimo,mixed,77.977,12026,HIGH,GERONIMO
235362,Geronimo,polite,355.4208,7539,VHIGH,GERONIMO
235364,Geronimo,mixed,1590.6491,7539,VHIGH,GERONIMO
333748,Cassandra,mixed,12974.7157,42518,VHIGH,CASSANDRA
318131,CloudStack,impolite,20.0264,56243,HIGH,CLOUDSTACK
573439,JBoss Enterprise Application Platform 4 and 5,polite,10.325,73586,HIGH,JBPAPP
318137,CloudStack,polite,3068.2413,42539,HIGH,CLOUDSTACK
573437,JBoss Enterprise Application Platform 4 and 5,polite,8148.0206,73060,VHIGH,JBPAPP
318135,CloudStack,impolite,6022.5715,42499,HIGH,CLOUDSTACK
318134,CloudStack,mixed,494.4384,56217,STD,CLOUDSTACK
333746,Cassandra,polite,13573.8285,42518,VHIGH,CASSANDRA
573434,JBoss Enterprise Application Platform 4 and 5,mixed,252.445,4451,HIGH,JBPAPP
573433,JBoss Enterprise Application Platform 4 and 5,impolite,12.0003,9119,VHIGH,JBPAPP
333740,Cassandra,mixed,723.2988,36438,HIGH,CASSANDRA
35061,Wicket,impolite,8.3071,15673,VHIGH,WICKET
318139,CloudStack,polite,17.1355,56195,HIGH,CLOUDSTACK
573430,JBoss Enterprise Application Platform 4 and 5,impolite,313.1519,58758,STD,JBPAPP
573440,JBoss Enterprise Application Platform 4 and 5,mixed,426.3164,73583,HIGH,JBPAPP
333750,Cassandra,polite,0.5824,58563,HIGH,CASSANDRA
191997,Hive,impolite,15.7714,45005,STD,HIVE
235356,Geronimo,polite,379.8875,0,null,GERONIMO
191996,Hive,mixed,686.0964,44833,HIGH,HIVE
191995,Hive,mixed,819.0618,36385,VHIGH,HIVE
191993,Hive,mixed,172.5554,44980,STD,HIVE
191992,Hive,mixed,455.0022,45031,STD,HIVE
11081,Hibernate ORM,impolite,44.3098,0,null,HHH
11080,Hibernate ORM,impolite,1766.1794,0,null,HHH
11083,Hibernate ORM,polite,51279.9461,110,VHIGH,HHH
235395,Geronimo,polite,19.9538,47219,HIGH,GERONIMO
11082,Hibernate ORM,mixed,27.9132,0,null,HHH
191969,Hive,mixed,1484.3448,32642,HIGH,HIVE
11084,Hibernate ORM,impolite,3.6499,0,null,HHH
235396,Geronimo,impolite,545.3964,12026,HIGH,GERONIMO
333737,Cassandra,impolite,55.355,17215,VHIGH,CASSANDRA
11087,Hibernate ORM,impolite,7.8389,0,null,HHH
191966,Hive,impolite,867.1159,22091,HIGH,HIVE
333739,Cassandra,impolite,3746.0875,0,null,CASSANDRA
573449,JBoss Enterprise Application Platform 4 and 5,mixed,10250.8397,73369,STD,JBPAPP
35056,Wicket,polite,171.1864,2172,HIGH,WICKET
318104,CloudStack,impolite,46.2036,0,null,CLOUDSTACK
333734,Cassandra,impolite,11110.1763,0,null,CASSANDRA
318102,CloudStack,impolite,331.4041,42539,HIGH,CLOUDSTACK
333736,Cassandra,polite,45.4463,21449,VHIGH,CASSANDRA
35053,Wicket,polite,2.2582,1708,VHIGH,WICKET
318101,CloudStack,mixed,1355.8624,56452,STD,CLOUDSTACK
333735,Cassandra,impolite,3768.5064,18868,VHIGH,CASSANDRA
333730,Cassandra,impolite,31.4317,58348,VHIGH,CASSANDRA
573444,JBoss Enterprise Application Platform 4 and 5,polite,295.3417,73060,VHIGH,JBPAPP
35051,Wicket,impolite,0.231,0,null,WICKET
318107,CloudStack,polite,77.9719,42582,HIGH,CLOUDSTACK
318106,CloudStack,mixed,303.4268,41456,STD,CLOUDSTACK
573442,JBoss Enterprise Application Platform 4 and 5,polite,889.7822,89713,STD,JBPAPP
573441,JBoss Enterprise Application Platform 4 and 5,mixed,1366.5397,89713,STD,JBPAPP
35058,Wicket,polite,369.8154,0,null,WICKET
35057,Wicket,impolite,11.7063,15673,VHIGH,WICKET
191964,Hive,mixed,115.4338,8647,HIGH,HIVE
235389,Geronimo,impolite,510.3683,12026,HIGH,GERONIMO
191963,Hive,polite,235.2885,22087,HIGH,HIVE
191962,Hive,polite,48.8971,8647,HIGH,HIVE
191961,Hive,impolite,0.7683,21478,VHIGH,HIVE
191960,Hive,impolite,54.8015,44970,HIGH,HIVE
318111,CloudStack,mixed,106.7212,56452,STD,CLOUDSTACK
191979,Hive,polite,87.2992,0,null,HIVE
235385,Geronimo,polite,328.6569,12005,VHIGH,GERONIMO
235388,Geronimo,polite,2135.8071,12005,VHIGH,GERONIMO
35044,Wicket,polite,7030.8258,0,null,WICKET
318114,CloudStack,polite,0.2013,56178,STD,CLOUDSTACK
573457,JBoss Enterprise Application Platform 4 and 5,impolite,341.3317,73583,HIGH,JBPAPP
35040,Wicket,impolite,309.6722,0,null,WICKET
333721,Cassandra,impolite,17693.7052,0,null,CASSANDRA
573453,JBoss Enterprise Application Platform 4 and 5,mixed,4399.6289,4115,HIGH,JBPAPP
333720,Cassandra,impolite,11.5743,7992,VHIGH,CASSANDRA
573452,JBoss Enterprise Application Platform 4 and 5,polite,58.5256,73062,HIGH,JBPAPP
573462,JBoss Enterprise Application Platform 4 and 5,impolite,390.9506,73054,STD,JBPAPP
318109,CloudStack,impolite,120.3004,17115,VHIGH,CLOUDSTACK
35049,Wicket,mixed,28.783,2820,VHIGH,WICKET
35046,Wicket,polite,573.8187,2820,VHIGH,WICKET
191970,Hive,impolite,987.2479,44980,STD,HIVE
333837,Cassandra,mixed,841.7192,21659,VHIGH,CASSANDRA
333839,Cassandra,mixed,90.7213,21766,HIGH,CASSANDRA
318203,CloudStack,polite,1874.3215,42540,HIGH,CLOUDSTACK
333835,Cassandra,mixed,1987.0453,21659,VHIGH,CASSANDRA
318207,CloudStack,polite,23.4261,0,null,CLOUDSTACK
318210,CloudStack,impolite,292.7376,42539,HIGH,CLOUDSTACK
333825,Cassandra,mixed,1.1355,0,null,CASSANDRA
333828,Cassandra,mixed,5317.4248,36622,HIGH,CASSANDRA
