IssueID,ProjectName,Politeness,FixingTime_(hours)
146355,Hadoop Map/Reduce,mixed,219.1972
146359,Hadoop Map/Reduce,polite,1.398
342884,Camel,impolite,0.2581
185928,Infrastructure,polite,26.6322
342888,Camel,impolite,0.3594
342885,Camel,impolite,0.312
185931,Infrastructure,polite,91.8892
185936,Infrastructure,mixed,6.7444
146372,Hadoop Map/Reduce,polite,840.3109
146371,Hadoop Map/Reduce,mixed,1694.3927
146370,Hadoop Map/Reduce,polite,717.5194
146376,Hadoop Map/Reduce,impolite,2.7767
146375,Hadoop Map/Reduce,mixed,173.5709
146373,Hadoop Map/Reduce,mixed,3359.0005
342877,Camel,impolite,1248.0207
342876,Camel,impolite,0.0091
293379,Derby,polite,3286.6838
185901,Infrastructure,polite,71.7672
293375,Derby,polite,48.4136
293377,Derby,polite,27.2675
293373,Derby,polite,307.4668
293380,Derby,mixed,6368.6223
342868,Camel,mixed,2880.0033
342867,Camel,polite,7344.8242
342860,Camel,mixed,523.7694
185905,Infrastructure,impolite,117.3647
342866,Camel,polite,1488.6137
342864,Camel,mixed,1245.0686
185909,Infrastructure,mixed,1644.2356
185911,Infrastructure,polite,369.9072
185910,Infrastructure,mixed,14448.075
185914,Infrastructure,impolite,4035.2611
293389,Derby,polite,10881.8296
185913,Infrastructure,mixed,323.9614
293388,Derby,mixed,158.7497
293382,Derby,polite,713.3312
293381,Derby,polite,120.0822
293383,Derby,polite,1104.2115
146303,Hadoop Map/Reduce,polite,73.1232
293391,Derby,impolite,853.9651
293390,Derby,mixed,18610.0382
342856,Camel,polite,151.4024
146305,Hadoop Map/Reduce,polite,262.2447
146304,Hadoop Map/Reduce,impolite,5.8136
7800,Hibernate ORM,polite,4689.3782
185919,Infrastructure,polite,56.9281
342851,Camel,polite,503.0989
146309,Hadoop Map/Reduce,impolite,420.9671
185917,Infrastructure,polite,33.8439
342854,Camel,impolite,0.1279
342853,Camel,impolite,1.1702
317890,CloudStack,impolite,185.7364
7820,Hibernate ORM,impolite,1.3296
293398,Derby,polite,267.3037
317892,CloudStack,mixed,907.0722
293392,Derby,mixed,711.8475
293395,Derby,polite,168.4206
293394,Derby,polite,5.8195
317896,CloudStack,mixed,352.7314
146314,Hadoop Map/Reduce,polite,48.1903
342848,Camel,impolite,111.3321
7818,Hibernate ORM,mixed,20.9091
146313,Hadoop Map/Reduce,mixed,722.0404
342847,Camel,impolite,112.881
146312,Hadoop Map/Reduce,polite,98.1535
146318,Hadoop Map/Reduce,polite,508.7012
146316,Hadoop Map/Reduce,polite,205.4125
146315,Hadoop Map/Reduce,polite,623.7151
342849,Camel,polite,12441.0955
342840,Camel,impolite,0.0314
342841,Camel,polite,6683.7241
7831,Hibernate ORM,impolite,434.4417
146331,Hadoop Map/Reduce,mixed,8061.9097
146330,Hadoop Map/Reduce,polite,917.1674
342836,Camel,impolite,0.0253
146322,Hadoop Map/Reduce,polite,4556.9358
342834,Camel,mixed,580.0253
146328,Hadoop Map/Reduce,impolite,93.9153
342839,Camel,impolite,720.7405
7822,Hibernate ORM,polite,2252.0583
7821,Hibernate ORM,mixed,35832.8512
342832,Camel,impolite,52.0934
342830,Camel,mixed,10071.8107
219405,Harmony,mixed,3587.6676
219404,Harmony,impolite,322.1686
219403,Harmony,mixed,1080.9408
7840,Hibernate ORM,polite,37684.4056
219401,Harmony,polite,3909.141
219400,Harmony,mixed,321.4769
317873,CloudStack,impolite,6.4524
533576,JRuby (please use github issues at http://bugs.jruby.org),polite,26538.2195
317872,CloudStack,polite,662.6075
317871,CloudStack,mixed,35.6977
317870,CloudStack,mixed,670.4295
533573,JRuby (please use github issues at http://bugs.jruby.org),mixed,4872.2977
317877,CloudStack,mixed,121.0058
533570,JRuby (please use github issues at http://bugs.jruby.org),polite,1759.0784
317874,CloudStack,polite,210.5027
342826,Camel,impolite,26.6117
317869,CloudStack,polite,212.2111
342825,Camel,impolite,6.7472
195348,Hive,polite,25.1631
317867,CloudStack,impolite,2729.0716
342823,Camel,impolite,122.5786
342828,Camel,impolite,0.4805
342827,Camel,impolite,0.3746
533566,JRuby (please use github issues at http://bugs.jruby.org),impolite,2462.6083
195341,Hive,polite,20670.3303
195340,Hive,polite,101.2232
342822,Camel,impolite,98.6026
7836,Hibernate ORM,polite,27244.5874
195342,Hive,polite,816.0208
342821,Camel,impolite,96.7402
7839,Hibernate ORM,polite,1380.8566
219416,Harmony,impolite,1919.4497
219414,Harmony,impolite,6886.1704
317880,CloudStack,impolite,352.3705
219410,Harmony,polite,752.2014
317884,CloudStack,impolite,22.8665
317883,CloudStack,impolite,3553.3985
533585,JRuby (please use github issues at http://bugs.jruby.org),polite,73.331
317881,CloudStack,mixed,465.2884
533582,JRuby (please use github issues at http://bugs.jruby.org),polite,58.219
317886,CloudStack,polite,19.9716
317885,CloudStack,impolite,4243.2884
195358,Hive,impolite,1.5479
342814,Camel,polite,518.604
317878,CloudStack,mixed,164.2981
342818,Camel,impolite,0.8106
533579,JRuby (please use github issues at http://bugs.jruby.org),polite,37.4076
342817,Camel,impolite,70.6059
533578,JRuby (please use github issues at http://bugs.jruby.org),polite,41.9709
342816,Camel,impolite,0.1276
533577,JRuby (please use github issues at http://bugs.jruby.org),polite,2105.3662
195350,Hive,mixed,1032.1342
195352,Hive,mixed,1218.6198
219408,Harmony,mixed,653.7506
342810,Camel,impolite,142.8419
195355,Hive,mixed,468.656
220416,Harmony,polite,7.4642
219426,Harmony,impolite,77.6569
220415,Harmony,impolite,11.5303
219425,Harmony,polite,869.9739
220418,Harmony,polite,7333.7045
220417,Harmony,polite,59.0875
7861,Hibernate ORM,polite,14760.7589
219422,Harmony,mixed,4519.2986
219421,Harmony,mixed,62.0467
219420,Harmony,polite,817.4078
533554,JRuby (please use github issues at http://bugs.jruby.org),mixed,596.1015
533553,JRuby (please use github issues at http://bugs.jruby.org),mixed,299.4348
220410,Harmony,polite,5.1025
220412,Harmony,impolite,46.4278
317855,CloudStack,mixed,344.3809
533550,JRuby (please use github issues at http://bugs.jruby.org),mixed,1862.3574
220411,Harmony,polite,3.1894
220414,Harmony,polite,10.2828
220413,Harmony,mixed,6.6992
195325,Hive,polite,79.6665
195327,Hive,mixed,9162.371
195326,Hive,impolite,0.1416
317845,CloudStack,mixed,103.4658
342801,Camel,impolite,2.0019
342807,Camel,polite,129.2439
7857,Hibernate ORM,mixed,5905.7244
7856,Hibernate ORM,mixed,8097.6159
195320,Hive,impolite,25.7467
219419,Harmony,polite,1367.8414
219417,Harmony,impolite,3362.0338
219437,Harmony,mixed,863.4089
219436,Harmony,polite,267.7603
220407,Harmony,polite,0.9103
219435,Harmony,mixed,2637.501
220406,Harmony,polite,69.3975
220409,Harmony,impolite,74.0961
219433,Harmony,impolite,5005.9859
220408,Harmony,polite,21.8894
317861,CloudStack,mixed,473.7908
533563,JRuby (please use github issues at http://bugs.jruby.org),polite,13.101
220401,Harmony,polite,6.7556
533561,JRuby (please use github issues at http://bugs.jruby.org),polite,1.6736
220400,Harmony,polite,3.3811
220402,Harmony,impolite,15.4108
317857,CloudStack,impolite,89.7813
317856,CloudStack,impolite,203.0505
533559,JRuby (please use github issues at http://bugs.jruby.org),polite,528.8874
533558,JRuby (please use github issues at http://bugs.jruby.org),polite,26421.3133
195339,Hive,polite,18.6245
533556,JRuby (please use github issues at http://bugs.jruby.org),polite,26419.7683
533555,JRuby (please use github issues at http://bugs.jruby.org),impolite,20.7233
7868,Hibernate ORM,polite,17977.9112
195332,Hive,polite,41.2818
7869,Hibernate ORM,mixed,2504.8946
195334,Hive,mixed,122.7968
219428,Harmony,impolite,1138.1419
220438,Harmony,impolite,315.5142
220437,Harmony,polite,220.9658
219447,Harmony,mixed,628.7322
185985,Infrastructure,impolite,27.5281
219446,Harmony,polite,223.5094
220439,Harmony,polite,54.9675
185989,Infrastructure,polite,4200.8214
146383,Hadoop Map/Reduce,polite,11.4298
219440,Harmony,polite,1973.6703
220432,Harmony,polite,7.2239
146380,Hadoop Map/Reduce,polite,57.8604
146387,Hadoop Map/Reduce,impolite,45.6381
220434,Harmony,polite,22.1225
146386,Hadoop Map/Reduce,mixed,21.245
220433,Harmony,polite,34.1756
220436,Harmony,polite,333.6592
317831,CloudStack,polite,1430.8664
146384,Hadoop Map/Reduce,polite,153.4133
185981,Infrastructure,polite,337.9331
195303,Hive,impolite,2214.9188
317826,CloudStack,impolite,4.0046
146379,Hadoop Map/Reduce,mixed,25.1642
195305,Hive,polite,3866.7739
317824,CloudStack,impolite,3307.6649
146377,Hadoop Map/Reduce,polite,247.0103
317823,CloudStack,impolite,89.4406
195309,Hive,polite,65.2595
195300,Hive,mixed,43.6679
219439,Harmony,mixed,12.6119
220427,Harmony,polite,7.36
219459,Harmony,impolite,120.9894
220426,Harmony,impolite,4.4525
7893,Hibernate ORM,polite,3544.3146
219458,Harmony,impolite,1681.5008
7892,Hibernate ORM,mixed,4168.0553
146390,Hadoop Map/Reduce,mixed,26.3304
7897,Hibernate ORM,polite,1.2455
146394,Hadoop Map/Reduce,impolite,2.0544
317840,CloudStack,mixed,4.5685
146393,Hadoop Map/Reduce,polite,954.2616
219451,Harmony,polite,0.9311
146392,Hadoop Map/Reduce,impolite,297.946
219450,Harmony,polite,107.9119
220421,Harmony,mixed,90.1069
146391,Hadoop Map/Reduce,mixed,344.4109
146398,Hadoop Map/Reduce,impolite,14.3193
220423,Harmony,polite,1663.1542
317844,CloudStack,impolite,0.5106
146397,Hadoop Map/Reduce,mixed,77.8123
220422,Harmony,mixed,1644.7422
317843,CloudStack,impolite,0.0912
146396,Hadoop Map/Reduce,polite,242.0827
185993,Infrastructure,impolite,1932.1514
220425,Harmony,mixed,968.4303
317842,CloudStack,impolite,112.4486
220424,Harmony,mixed,74.5558
195313,Hive,polite,430.938
146389,Hadoop Map/Reduce,mixed,266.8382
195316,Hive,mixed,480.5279
317835,CloudStack,impolite,294.2434
146388,Hadoop Map/Reduce,polite,24.1611
317834,CloudStack,impolite,117.3043
195318,Hive,polite,562.6792
195317,Hive,impolite,488.2101
317839,CloudStack,polite,77.6081
195319,Hive,polite,11.4983
317838,CloudStack,mixed,461.3287
195312,Hive,polite,595.367
185966,Infrastructure,impolite,48.8819
533590,JRuby (please use github issues at http://bugs.jruby.org),impolite,2052.7752
185964,Infrastructure,polite,114.7092
219469,Harmony,polite,3006.4924
185963,Infrastructure,impolite,418.6147
219468,Harmony,polite,27.7625
219467,Harmony,mixed,3359.1638
219463,Harmony,impolite,314.7467
220452,Harmony,polite,3.9289
533598,JRuby (please use github issues at http://bugs.jruby.org),impolite,97.0131
220451,Harmony,impolite,22.5353
219461,Harmony,mixed,498.1311
220454,Harmony,polite,1.7519
533596,JRuby (please use github issues at http://bugs.jruby.org),polite,22686.9737
220453,Harmony,polite,679.9269
220456,Harmony,polite,32.3197
317811,CloudStack,polite,25.046
220455,Harmony,polite,9088.6494
185960,Infrastructure,polite,1919.5397
220458,Harmony,impolite,2.7614
533592,JRuby (please use github issues at http://bugs.jruby.org),polite,0.3175
220457,Harmony,mixed,511.26
317802,CloudStack,polite,243.8606
317808,CloudStack,mixed,26.5455
317807,CloudStack,mixed,3518.4436
220461,Harmony,polite,148.0094
317806,CloudStack,polite,1107.0724
533588,JRuby (please use github issues at http://bugs.jruby.org),polite,1.101
7898,Hibernate ORM,mixed,7993.99
317809,CloudStack,mixed,8.5587
185977,Infrastructure,polite,22.8989
220449,Harmony,polite,54.3883
185975,Infrastructure,mixed,1050.5564
185974,Infrastructure,impolite,70.7972
219478,Harmony,impolite,166.98
219477,Harmony,polite,1990.8475
185979,Infrastructure,impolite,38.1358
219476,Harmony,polite,1142.9542
185978,Infrastructure,impolite,4319.8208
219475,Harmony,polite,8.5408
219473,Harmony,impolite,1547.4922
220440,Harmony,polite,5.0036
219472,Harmony,mixed,1041.3419
220445,Harmony,polite,3.6322
317822,CloudStack,polite,89.2582
317821,CloudStack,impolite,75.6178
220447,Harmony,polite,244.4764
317820,CloudStack,polite,1.0574
185970,Infrastructure,polite,2954.4922
317818,CloudStack,mixed,696.751
220450,Harmony,impolite,7962.4523
317817,CloudStack,impolite,698.2197
16510,ZooKeeper,mixed,1886.6743
219486,Harmony,mixed,13465.2682
220474,Harmony,impolite,52.8483
220473,Harmony,polite,10.2564
220475,Harmony,polite,44.3317
219481,Harmony,polite,1991.3992
220478,Harmony,impolite,1375.6897
219480,Harmony,mixed,669.2822
220477,Harmony,impolite,1375.6208
317902,CloudStack,impolite,3915.5434
317901,CloudStack,polite,9.2762
16519,ZooKeeper,impolite,112.1836
317907,CloudStack,polite,4.2975
220480,Harmony,polite,411.3461
220482,Harmony,impolite,1304.8678
16514,ZooKeeper,impolite,6099.0238
16513,ZooKeeper,polite,2424.7065
16518,ZooKeeper,mixed,461.4775
16517,ZooKeeper,polite,409.2733
16516,ZooKeeper,polite,2443.2479
16521,ZooKeeper,mixed,555.4832
16520,ZooKeeper,mixed,312.9417
219499,Harmony,impolite,251.9869
220463,Harmony,mixed,2170.5256
219495,Harmony,mixed,913.6258
220462,Harmony,polite,131.0075
219494,Harmony,impolite,2737.7176
220465,Harmony,impolite,53.7764
317921,CloudStack,impolite,25.4167
219491,Harmony,impolite,46.1533
220466,Harmony,mixed,124.2317
219490,Harmony,mixed,318.1378
317913,CloudStack,impolite,37.7556
220470,Harmony,polite,98.2092
317917,CloudStack,impolite,1896.5513
220472,Harmony,polite,130.3681
317915,CloudStack,mixed,2543.9628
16524,ZooKeeper,polite,1497.4143
16528,ZooKeeper,polite,1867.845
16526,ZooKeeper,mixed,2752.1568
195291,Hive,mixed,141.5268
195290,Hive,mixed,268.4096
220496,Harmony,impolite,22.2628
220495,Harmony,impolite,23.985
220498,Harmony,mixed,314.8267
220497,Harmony,polite,298.4636
195284,Hive,mixed,36501.4212
195283,Hive,impolite,196.036
293405,Derby,polite,46.5693
293406,Derby,mixed,1040.1335
293401,Derby,polite,860.237
293400,Derby,polite,1155.1897
293403,Derby,polite,6059.3266
293402,Derby,polite,95.34
220485,Harmony,impolite,94.0492
220484,Harmony,impolite,83.3861
220486,Harmony,impolite,91.4475
220489,Harmony,impolite,56.1244
16509,ZooKeeper,polite,1177.3153
220490,Harmony,polite,704.8167
16508,ZooKeeper,mixed,310.9563
220492,Harmony,polite,345.7858
220491,Harmony,impolite,5048.8609
220494,Harmony,polite,457.1458
16503,ZooKeeper,polite,95.5488
195295,Hive,impolite,4.1257
195294,Hive,polite,2.5699
195297,Hive,polite,669.5869
195299,Hive,mixed,25.1222
16506,ZooKeeper,polite,42.556
293408,Derby,polite,69.8536
16505,ZooKeeper,polite,1192.1324
16504,ZooKeeper,mixed,5038.9877
112922,Pig,impolite,13.1375
112920,Pig,polite,20.7682
195270,Hive,polite,122.6398
112929,Pig,impolite,21.5792
533652,JRuby (please use github issues at http://bugs.jruby.org),polite,16942.5488
557622,groovy,polite,489.638
533650,JRuby (please use github issues at http://bugs.jruby.org),impolite,136.9254
112926,Pig,impolite,1613.0301
112924,Pig,polite,23679.0563
557613,groovy,mixed,12571.1669
557612,groovy,polite,6275.8831
195262,Hive,polite,7000.6002
195264,Hive,polite,1777.0247
195266,Hive,polite,7035.6074
195267,Hive,mixed,6214.8584
112911,Pig,polite,520.1335
195280,Hive,mixed,18949.2451
195282,Hive,impolite,196.6485
112919,Pig,polite,289.4751
112918,Pig,polite,269.6689
112916,Pig,polite,902.9174
112912,Pig,mixed,5882.3466
557605,groovy,polite,960.3351
533659,JRuby (please use github issues at http://bugs.jruby.org),polite,2336.3142
557608,groovy,impolite,3176.4171
533657,JRuby (please use github issues at http://bugs.jruby.org),mixed,2965.4795
557601,groovy,mixed,24938.0924
533655,JRuby (please use github issues at http://bugs.jruby.org),polite,192.378
195273,Hive,polite,672.3405
195272,Hive,polite,1652.9949
195274,Hive,impolite,21.6265
195276,Hive,polite,27.8623
557609,groovy,polite,27762.3916
195279,Hive,impolite,5539.7373
195278,Hive,mixed,188.6803
112900,Pig,mixed,677.4276
112908,Pig,impolite,4451.8742
112904,Pig,impolite,24.1375
112903,Pig,impolite,1320.4059
112902,Pig,mixed,10059.4236
112901,Pig,mixed,268.6595
195249,Hive,polite,1311.4597
195241,Hive,mixed,164.6503
195246,Hive,polite,11284.3045
195258,Hive,polite,44.95
195251,Hive,polite,367.437
195250,Hive,mixed,12810.8009
195254,Hive,impolite,9817.2252
195257,Hive,polite,8.4149
195256,Hive,polite,15.2799
112966,Pig,polite,1439.4632
16593,ZooKeeper,impolite,3889.7603
293459,Derby,polite,73.0471
112964,Pig,impolite,1.8171
112963,Pig,polite,76.6092
112961,Pig,impolite,49.7312
293455,Derby,polite,32.0277
16596,ZooKeeper,impolite,287.4477
293458,Derby,polite,7860.4521
293457,Derby,polite,48.7004
293451,Derby,polite,6.8209
112969,Pig,mixed,10920.7766
112967,Pig,impolite,3.958
112953,Pig,impolite,10759.1579
112952,Pig,impolite,2474.134
112951,Pig,impolite,10758.6372
293467,Derby,polite,333.0878
112950,Pig,mixed,1564.1933
293466,Derby,mixed,2777.9293
293469,Derby,polite,120.5789
293468,Derby,mixed,871.6628
112959,Pig,mixed,1629.4258
112958,Pig,mixed,21.3312
112957,Pig,mixed,20.4717
293461,Derby,polite,2634.0588
112944,Pig,impolite,337.1208
16570,ZooKeeper,impolite,961.6275
112942,Pig,mixed,234.1347
112941,Pig,polite,167.238
293478,Derby,mixed,694.9617
16575,ZooKeeper,mixed,40.2931
293477,Derby,mixed,3036.1928
16574,ZooKeeper,mixed,3677.6242
16573,ZooKeeper,mixed,2137.0647
293479,Derby,polite,8.9983
293474,Derby,polite,7882.7771
293476,Derby,mixed,2018.3224
112949,Pig,impolite,289.1195
293475,Derby,polite,3059.2798
293470,Derby,mixed,9390.3646
112947,Pig,mixed,306.2299
112946,Pig,mixed,195.1384
293472,Derby,mixed,5829.5085
293471,Derby,impolite,2524.6999
16579,ZooKeeper,polite,42.4391
112933,Pig,mixed,50.9812
16582,ZooKeeper,polite,0.9356
16580,ZooKeeper,mixed,1006.9159
16587,ZooKeeper,polite,731.7341
293489,Derby,polite,88.4904
293488,Derby,polite,131.2481
16585,ZooKeeper,polite,1365.3477
16584,ZooKeeper,polite,4.2108
293485,Derby,polite,3242.7317
293487,Derby,mixed,1268.446
112938,Pig,impolite,10930.1232
293486,Derby,polite,7831.9748
112936,Pig,polite,1205.9211
293480,Derby,polite,987.5144
293483,Derby,polite,240.0913
293482,Derby,mixed,2776.2439
16588,ZooKeeper,polite,96.6253
293415,Derby,impolite,4.8448
16554,ZooKeeper,polite,10.8874
293412,Derby,mixed,20620.7606
16553,ZooKeeper,mixed,224.1705
16552,ZooKeeper,impolite,224.0835
16551,ZooKeeper,impolite,350.4498
16557,ZooKeeper,impolite,275.5341
16555,ZooKeeper,polite,72.8324
293419,Derby,polite,37.4901
16559,ZooKeeper,mixed,312.669
16561,ZooKeeper,mixed,16658.447
16560,ZooKeeper,mixed,312.3502
293426,Derby,polite,17803.189
112997,Pig,impolite,2671.1137
293429,Derby,polite,3.3522
112996,Pig,mixed,1777.8929
293428,Derby,mixed,20936.737
112995,Pig,impolite,206.4249
293422,Derby,polite,11856.1666
16563,ZooKeeper,polite,116.8012
112993,Pig,impolite,15428.8214
16562,ZooKeeper,polite,372.191
293421,Derby,polite,74.0678
16568,ZooKeeper,mixed,521.0165
16567,ZooKeeper,mixed,814.4627
112988,Pig,polite,745.6227
293437,Derby,mixed,26.3144
112986,Pig,impolite,335.4064
112985,Pig,impolite,286.7742
112984,Pig,impolite,478.1206
293434,Derby,polite,7213.126
16531,ZooKeeper,mixed,2782.4323
293433,Derby,impolite,7234.0589
16530,ZooKeeper,polite,478.4222
112982,Pig,polite,158.5035
293436,Derby,polite,6877.6524
293435,Derby,impolite,669.4461
293430,Derby,polite,29377.3616
293432,Derby,polite,29377.3989
293431,Derby,mixed,29375.403
16535,ZooKeeper,mixed,73.5696
16539,ZooKeeper,impolite,20978.6453
16538,ZooKeeper,mixed,2692.366
112977,Pig,impolite,174.27
293449,Derby,mixed,2294.9173
112976,Pig,mixed,83.412
112975,Pig,mixed,1877.9904
112973,Pig,polite,2592.6521
293445,Derby,polite,7726.3489
112972,Pig,polite,69.0773
293444,Derby,polite,2142.222
112970,Pig,impolite,10922.3718
293446,Derby,polite,714.0609
293441,Derby,polite,6936.4629
293440,Derby,polite,100.4814
293442,Derby,polite,9522.825
112978,Pig,impolite,9854.4919
16547,ZooKeeper,polite,16.1422
112980,Pig,mixed,618.9278
16545,ZooKeeper,mixed,1847.6483
16544,ZooKeeper,impolite,1723.1846
16548,ZooKeeper,mixed,2538.6637
185820,Infrastructure,impolite,9.7631
185827,Infrastructure,impolite,1152.3108
146222,Hadoop Map/Reduce,polite,2880.0984
146221,Hadoop Map/Reduce,polite,145.428
146215,Hadoop Map/Reduce,polite,266.1225
146212,Hadoop Map/Reduce,polite,117.5557
146219,Hadoop Map/Reduce,mixed,3653.3378
146218,Hadoop Map/Reduce,impolite,12603.5772
146216,Hadoop Map/Reduce,polite,216.4438
185834,Infrastructure,polite,261.8625
557491,groovy,polite,43.5805
146233,Hadoop Map/Reduce,mixed,19.7824
557495,groovy,mixed,5866.3715
146231,Hadoop Map/Reduce,polite,993.8226
557496,groovy,impolite,571.2605
146226,Hadoop Map/Reduce,mixed,39.7369
146227,Hadoop Map/Reduce,polite,1671.0045
557480,groovy,mixed,14709.2332
185800,Infrastructure,polite,77.1444
557482,groovy,impolite,97.4114
557481,groovy,mixed,20599.8218
185804,Infrastructure,mixed,894.325
146240,Hadoop Map/Reduce,mixed,1286.8171
557488,groovy,polite,34449.583
557487,groovy,impolite,48.0158
146242,Hadoop Map/Reduce,mixed,1531.9419
146237,Hadoop Map/Reduce,polite,9574.6372
146236,Hadoop Map/Reduce,polite,2628.9174
146235,Hadoop Map/Reduce,polite,89.565
146238,Hadoop Map/Reduce,polite,2784.726
185807,Infrastructure,impolite,647.9942
185806,Infrastructure,impolite,14919.5904
112899,Pig,polite,107.9036
112898,Pig,polite,146.0356
185810,Infrastructure,polite,262.0111
112897,Pig,polite,97.9989
112896,Pig,polite,787.9641
112895,Pig,mixed,100.179
185815,Infrastructure,polite,1290.4372
185814,Infrastructure,mixed,729.595
112893,Pig,polite,140.4003
557477,groovy,polite,16102.1315
146250,Hadoop Map/Reduce,polite,21.5701
557476,groovy,impolite,39165.9636
557479,groovy,polite,14.3528
557478,groovy,mixed,27.5045
146255,Hadoop Map/Reduce,impolite,0.0928
146254,Hadoop Map/Reduce,mixed,93.6407
146253,Hadoop Map/Reduce,polite,557.1982
557475,groovy,impolite,481.4005
146247,Hadoop Map/Reduce,impolite,4.751
146246,Hadoop Map/Reduce,polite,53.5085
7908,Hibernate ORM,mixed,5043.9196
146245,Hadoop Map/Reduce,mixed,1667.9194
146249,Hadoop Map/Reduce,mixed,11392.0215
185819,Infrastructure,mixed,1454.9153
7902,Hibernate ORM,mixed,20.0329
293496,Derby,polite,69.8984
293495,Derby,mixed,721.9329
293497,Derby,mixed,193.3464
293492,Derby,polite,447.1424
293491,Derby,mixed,864.6936
293494,Derby,mixed,1220.6796
606949,GeoServer,impolite,5107.2274
606947,GeoServer,mixed,953.4463
7920,Hibernate ORM,polite,38723.9332
7923,Hibernate ORM,impolite,9429.574
7925,Hibernate ORM,impolite,3.4427
7924,Hibernate ORM,impolite,843.3011
219504,Harmony,polite,7442.7309
606939,GeoServer,impolite,15333.4828
606938,GeoServer,mixed,13124.6662
219502,Harmony,impolite,3528.2401
606942,GeoServer,mixed,96.6152
606941,GeoServer,impolite,884.1792
7934,Hibernate ORM,impolite,3054.9564
606940,GeoServer,polite,78.9674
606946,GeoServer,mixed,2104.279
606943,GeoServer,mixed,4254.3254
219515,Harmony,polite,1996.7736
606928,GeoServer,impolite,131.0874
219514,Harmony,impolite,1119.7619
606927,GeoServer,impolite,51.5507
219512,Harmony,impolite,1150.4717
219511,Harmony,mixed,495.0033
219510,Harmony,impolite,30.5094
146210,Hadoop Map/Reduce,mixed,147.3672
146204,Hadoop Map/Reduce,polite,38.4082
146208,Hadoop Map/Reduce,polite,3269.0055
146207,Hadoop Map/Reduce,polite,3268.1364
146206,Hadoop Map/Reduce,impolite,1318.2389
606931,GeoServer,polite,16742.6552
219508,Harmony,impolite,6122.3167
219507,Harmony,polite,4120.4448
606932,GeoServer,mixed,16215.9677
219525,Harmony,impolite,670.4383
220517,Harmony,polite,35.4603
220516,Harmony,mixed,10.4217
220519,Harmony,impolite,62.3911
317990,CloudStack,polite,40.1455
219521,Harmony,impolite,22.8228
220518,Harmony,mixed,32.7753
317994,CloudStack,impolite,277.7209
533455,JRuby (please use github issues at http://bugs.jruby.org),polite,4805.8205
533454,JRuby (please use github issues at http://bugs.jruby.org),impolite,9.3469
317992,CloudStack,impolite,420.6831
317991,CloudStack,mixed,4358.4194
317997,CloudStack,polite,38.6962
220513,Harmony,mixed,74.2333
317996,CloudStack,impolite,434.4972
317995,CloudStack,polite,52.2129
195226,Hive,mixed,10872.7329
195228,Hive,mixed,1031.0808
317989,CloudStack,polite,29.2794
195227,Hive,polite,4.3116
195220,Hive,polite,33344.3727
195222,Hive,impolite,18281.7262
219518,Harmony,impolite,143.8972
195224,Hive,polite,28.5666
7959,Hibernate ORM,mixed,4801.144
219536,Harmony,impolite,674.9722
219535,Harmony,impolite,420.6878
220506,Harmony,mixed,9017.0842
219534,Harmony,impolite,98.5894
220505,Harmony,mixed,22.3853
7972,Hibernate ORM,mixed,7159.5839
533465,JRuby (please use github issues at http://bugs.jruby.org),impolite,204.6717
533464,JRuby (please use github issues at http://bugs.jruby.org),mixed,488.4147
533462,JRuby (please use github issues at http://bugs.jruby.org),mixed,116.7637
220502,Harmony,mixed,142.1878
220501,Harmony,impolite,20.8467
195239,Hive,impolite,6957.6427
317999,CloudStack,impolite,770.0582
533459,JRuby (please use github issues at http://bugs.jruby.org),polite,147.3327
533457,JRuby (please use github issues at http://bugs.jruby.org),mixed,3163.619
533456,JRuby (please use github issues at http://bugs.jruby.org),polite,3163.5479
195231,Hive,mixed,11113.9582
195230,Hive,impolite,28.3737
7969,Hibernate ORM,impolite,12823.2531
219528,Harmony,impolite,25.3711
220537,Harmony,polite,9570.2013
185887,Infrastructure,polite,1085.7622
220539,Harmony,impolite,5.2608
7980,Hibernate ORM,impolite,4.2862
185886,Infrastructure,mixed,1941.1506
219544,Harmony,impolite,45.7061
219543,Harmony,impolite,643.4606
219541,Harmony,mixed,13584.1103
185881,Infrastructure,polite,310.8875
317971,CloudStack,impolite,17.0381
220531,Harmony,impolite,31.3464
317970,CloudStack,polite,632.5641
220530,Harmony,impolite,4.7419
185885,Infrastructure,polite,31984.5669
220533,Harmony,polite,171.9428
220532,Harmony,mixed,31.8786
185882,Infrastructure,mixed,8090.9828
195203,Hive,polite,98.2923
317968,CloudStack,mixed,111.5583
195206,Hive,polite,3056.2669
317967,CloudStack,polite,217.2182
195209,Hive,polite,141.2981
7979,Hibernate ORM,impolite,3350.0559
7990,Hibernate ORM,impolite,48.0398
220526,Harmony,impolite,3.4928
219558,Harmony,polite,166.6217
220525,Harmony,impolite,5180.0382
185898,Infrastructure,polite,16318.5029
219557,Harmony,impolite,645.1333
220528,Harmony,impolite,4.1208
185897,Infrastructure,polite,103.1456
220527,Harmony,impolite,3.8408
219554,Harmony,impolite,31.6231
220529,Harmony,impolite,4.3122
7996,Hibernate ORM,impolite,13067.1876
219553,Harmony,polite,317.2783
219552,Harmony,polite,30.4947
219551,Harmony,polite,644.1883
185891,Infrastructure,polite,419.4792
219550,Harmony,impolite,95.2658
220520,Harmony,impolite,64.2683
317981,CloudStack,impolite,7.097
220522,Harmony,polite,103.5461
185895,Infrastructure,mixed,483.0303
