Project,AuthorID,CommentCount,IssueCount,Ranking
HBASE,45934,7,2,STD
HBASE,46005,7,4,STD
HBASE,46418,7,1,STD
HBASE,46165,7,4,STD
HBASE,8290,7,2,STD
HBASE,45236,7,2,STD
HBASE,7915,7,2,STD
HBASE,46228,7,4,STD
HBASE,46017,7,2,STD
HBASE,46156,7,1,STD
HBASE,46145,7,5,STD
HBASE,21449,7,3,STD
HBASE,46181,7,5,STD
HBASE,46351,7,2,STD
HBASE,36510,6,3,STD
HBASE,46174,6,2,STD
HBASE,45306,6,1,STD
HBASE,45994,6,1,STD
HBASE,45485,6,2,STD
HBASE,45958,6,2,STD
HBASE,8357,6,4,STD
HBASE,45986,6,1,STD
HBASE,45639,6,1,STD
HBASE,36022,6,1,STD
HBASE,28021,6,3,STD
HBASE,36029,6,2,STD
HBASE,46232,6,3,STD
HBASE,45702,6,2,STD
HBASE,46220,6,3,STD
HBASE,7863,6,1,STD
HBASE,46122,6,4,STD
HBASE,46194,6,3,STD
HBASE,45972,6,4,STD
HBASE,46388,6,2,STD
HBASE,8262,6,3,STD
HBASE,46190,6,1,STD
HBASE,36289,6,1,STD
HBASE,46328,6,1,STD
HBASE,46371,6,2,STD
HBASE,45924,6,2,STD
HBASE,46198,6,3,STD
HBASE,46180,6,2,STD
HBASE,7938,6,2,STD
HBASE,36862,6,2,STD
HBASE,46062,6,3,STD
HBASE,46053,6,1,STD
HBASE,45931,6,2,STD
HBASE,45914,6,3,STD
HBASE,39941,6,2,STD
HBASE,8552,6,4,STD
HBASE,46034,6,3,STD
HBASE,17239,6,2,STD
HBASE,21325,6,3,STD
HBASE,45907,6,2,STD
HBASE,45937,6,1,STD
HBASE,46013,6,1,STD
HBASE,46106,5,1,STD
HBASE,36144,5,2,STD
HBASE,45919,5,2,STD
HBASE,46058,5,2,STD
HBASE,46375,5,3,STD
HBASE,36121,5,2,STD
HBASE,46378,5,2,STD
HBASE,36051,5,2,STD
HBASE,8553,5,1,STD
HBASE,46273,5,2,STD
HBASE,45944,5,2,STD
HBASE,25282,5,1,STD
HBASE,45890,5,5,STD
HBASE,45933,5,3,STD
HBASE,45997,5,2,STD
HBASE,7998,5,2,STD
HBASE,20899,5,1,STD
HBASE,40800,5,2,STD
HBASE,32618,5,4,STD
HBASE,45983,5,1,STD
HBASE,42377,5,1,STD
HBASE,46341,5,1,STD
HBASE,8349,5,1,STD
HBASE,45586,5,1,STD
HBASE,42683,5,2,STD
HBASE,20782,5,2,STD
