Project,AuthorID,CommentCount,IssueCount,Ranking
JRUBY,89951,13,3,STD
JRUBY,9838,9,3,STD
JRUBY,89957,6,3,STD
JRUBY,86142,4,3,STD
JRUBY,23532,6,3,STD
JRUBY,52631,5,3,STD
JRUBY,23802,5,3,STD
JRUBY,89994,6,3,STD
JRUBY,87602,8,3,STD
JRUBY,90011,6,3,STD
JRUBY,89101,3,3,STD
JRUBY,25599,6,3,STD
JRUBY,88556,3,3,STD
JRUBY,89132,5,3,STD
JRUBY,88574,7,3,STD
JRUBY,90077,7,3,STD
JRUBY,90083,4,3,STD
JRUBY,56877,8,3,STD
JRUBY,89367,5,3,STD
JRUBY,90116,9,3,STD
JRUBY,88601,3,3,STD
JRUBY,90140,8,3,STD
JRUBY,89187,4,3,STD
JRUBY,88602,6,3,STD
JRUBY,88605,6,3,STD
JRUBY,88611,5,3,STD
JRUBY,90168,5,3,STD
JRUBY,88616,3,3,STD
JRUBY,88619,5,3,STD
JRUBY,58094,5,3,STD
JRUBY,89229,8,3,STD
JRUBY,90199,4,3,STD
JRUBY,90254,6,3,STD
JRUBY,90261,3,3,STD
JRUBY,90281,3,3,STD
JRUBY,89311,3,3,STD
JRUBY,89314,3,3,STD
JRUBY,3025,7,3,STD
JRUBY,90362,5,3,STD
JRUBY,29137,6,3,STD
JRUBY,90377,3,3,STD
JRUBY,90378,4,3,STD
JRUBY,89334,10,3,STD
JRUBY,88675,3,3,STD
JRUBY,88677,8,3,STD
JRUBY,90511,5,3,STD
JRUBY,89351,4,3,STD
JRUBY,29793,6,3,STD
JRUBY,76629,2,2,STD
JRUBY,89974,5,2,STD
JRUBY,89389,2,2,STD
JRUBY,76537,2,2,STD
JRUBY,89982,2,2,STD
JRUBY,89077,5,2,STD
JRUBY,86676,3,2,STD
JRUBY,8855,2,2,STD
JRUBY,42410,3,2,STD
JRUBY,486,2,2,STD
JRUBY,88660,3,2,STD
JRUBY,89084,4,2,STD
JRUBY,86986,3,2,STD
JRUBY,88719,3,2,STD
JRUBY,89832,2,2,STD
JRUBY,9936,2,2,STD
JRUBY,89830,2,2,STD
JRUBY,89829,2,2,STD
JRUBY,1694,2,2,STD
JRUBY,89826,2,2,STD
JRUBY,40777,3,2,STD
JRUBY,90006,2,2,STD
JRUBY,90372,3,2,STD
JRUBY,88934,2,2,STD
JRUBY,88930,3,2,STD
JRUBY,88717,3,2,STD
JRUBY,88928,2,2,STD
JRUBY,90015,5,2,STD
JRUBY,90523,3,2,STD
JRUBY,30485,5,2,STD
JRUBY,90018,2,2,STD
JRUBY,89793,2,2,STD
JRUBY,20279,5,2,STD
JRUBY,89780,4,2,STD
JRUBY,89774,2,2,STD
JRUBY,12254,2,2,STD
JRUBY,90028,2,2,STD
JRUBY,90526,2,2,STD
JRUBY,89772,2,2,STD
JRUBY,89111,4,2,STD
JRUBY,88911,3,2,STD
JRUBY,89769,2,2,STD
JRUBY,75752,2,2,STD
JRUBY,90036,3,2,STD
JRUBY,89115,2,2,STD
JRUBY,88559,2,2,STD
JRUBY,88903,3,2,STD
JRUBY,75751,4,2,STD
JRUBY,54337,3,2,STD
JRUBY,4633,3,2,STD
JRUBY,89699,8,2,STD
JRUBY,88893,4,2,STD
JRUBY,90048,4,2,STD
JRUBY,88890,6,2,STD
JRUBY,88565,3,2,STD
JRUBY,89685,3,2,STD
JRUBY,88888,3,2,STD
JRUBY,75618,6,2,STD
JRUBY,90059,13,2,STD
JRUBY,26799,3,2,STD
JRUBY,89131,3,2,STD
JRUBY,89329,2,2,STD
JRUBY,88885,2,2,STD
JRUBY,88884,3,2,STD
JRUBY,88883,2,2,STD
JRUBY,90069,3,2,STD
JRUBY,54619,2,2,STD
JRUBY,88881,5,2,STD
JRUBY,27035,4,2,STD
JRUBY,31307,3,2,STD
JRUBY,88666,4,2,STD
JRUBY,88878,2,2,STD
JRUBY,88875,8,2,STD
JRUBY,90081,2,2,STD
JRUBY,89658,2,2,STD
JRUBY,90386,2,2,STD
JRUBY,89146,7,2,STD
JRUBY,88871,5,2,STD
JRUBY,88578,3,2,STD
JRUBY,56256,2,2,STD
JRUBY,89150,4,2,STD
JRUBY,88868,4,2,STD
JRUBY,8307,2,2,STD
JRUBY,56645,2,2,STD
JRUBY,75527,2,2,STD
JRUBY,88585,2,2,STD
JRUBY,88859,2,2,STD
JRUBY,18190,2,2,STD
JRUBY,90103,2,2,STD
JRUBY,89587,2,2,STD
JRUBY,88855,2,2,STD
JRUBY,35936,6,2,STD
JRUBY,89166,3,2,STD
JRUBY,89333,3,2,STD
JRUBY,89584,4,2,STD
JRUBY,89380,3,2,STD
JRUBY,88667,3,2,STD
JRUBY,89582,8,2,STD
JRUBY,89579,3,2,STD
JRUBY,88842,3,2,STD
JRUBY,57238,3,2,STD
JRUBY,89575,4,2,STD
JRUBY,27538,2,2,STD
JRUBY,89574,3,2,STD
JRUBY,17404,2,2,STD
JRUBY,89182,3,2,STD
JRUBY,27687,4,2,STD
JRUBY,89572,11,2,STD
JRUBY,90131,3,2,STD
JRUBY,88839,3,2,STD
JRUBY,89568,2,2,STD
JRUBY,90390,2,2,STD
JRUBY,2240,3,2,STD
JRUBY,60192,2,2,STD
JRUBY,89399,4,2,STD
JRUBY,89188,5,2,STD
JRUBY,88714,2,2,STD
JRUBY,29370,2,2,STD
JRUBY,89563,4,2,STD
JRUBY,3649,8,2,STD
JRUBY,89558,5,2,STD
JRUBY,16962,2,2,STD
JRUBY,34003,2,2,STD
JRUBY,89551,3,2,STD
JRUBY,90155,6,2,STD
JRUBY,88610,2,2,STD
JRUBY,90157,6,2,STD
JRUBY,29371,2,2,STD
JRUBY,33892,3,2,STD
JRUBY,57877,4,2,STD
JRUBY,88614,2,2,STD
JRUBY,90164,2,2,STD
JRUBY,88826,7,2,STD
JRUBY,88673,2,2,STD
JRUBY,88713,3,2,STD
JRUBY,89544,5,2,STD
JRUBY,88822,7,2,STD
JRUBY,65084,2,2,STD
JRUBY,88820,2,2,STD
JRUBY,3486,2,2,STD
JRUBY,90180,4,2,STD
JRUBY,88691,2,2,STD
JRUBY,72617,7,2,STD
JRUBY,88809,2,2,STD
JRUBY,88626,2,2,STD
JRUBY,90185,3,2,STD
JRUBY,89522,2,2,STD
JRUBY,89223,3,2,STD
JRUBY,89517,2,2,STD
JRUBY,58369,2,2,STD
JRUBY,88629,3,2,STD
JRUBY,71105,3,2,STD
JRUBY,89228,3,2,STD
JRUBY,88676,3,2,STD
JRUBY,70425,4,2,STD
JRUBY,89500,2,2,STD
JRUBY,89376,2,2,STD
JRUBY,89446,2,2,STD
JRUBY,30232,3,2,STD
JRUBY,90255,4,2,STD
JRUBY,90258,4,2,STD
JRUBY,89443,5,2,STD
JRUBY,89366,3,2,STD
JRUBY,90262,2,2,STD
JRUBY,88631,8,2,STD
JRUBY,58518,3,2,STD
JRUBY,88742,2,2,STD
JRUBY,89241,3,2,STD
JRUBY,88633,2,2,STD
JRUBY,90270,2,2,STD
JRUBY,88635,4,2,STD
JRUBY,1348,2,2,STD
JRUBY,88638,5,2,STD
JRUBY,59052,4,2,STD
JRUBY,89300,3,2,STD
JRUBY,69275,4,2,STD
JRUBY,90278,3,2,STD
JRUBY,88641,5,2,STD
JRUBY,88687,6,2,STD
JRUBY,59118,6,2,STD
JRUBY,88740,5,2,STD
JRUBY,89305,3,2,STD
JRUBY,16689,2,2,STD
JRUBY,89431,2,2,STD
JRUBY,88644,3,2,STD
JRUBY,89429,2,2,STD
JRUBY,88645,2,2,STD
JRUBY,88646,5,2,STD
JRUBY,90294,2,2,STD
JRUBY,6590,5,2,STD
JRUBY,90297,4,2,STD
JRUBY,80675,3,2,STD
JRUBY,46358,6,2,STD
JRUBY,89906,7,2,STD
JRUBY,89907,4,2,STD
JRUBY,81962,3,2,STD
JRUBY,88989,3,2,STD
JRUBY,88981,2,2,STD
JRUBY,89427,4,2,STD
JRUBY,88980,2,2,STD
JRUBY,4824,4,2,STD
JRUBY,89917,5,2,STD
JRUBY,4852,2,2,STD
JRUBY,5025,5,2,STD
JRUBY,21615,8,2,STD
JRUBY,88972,4,2,STD
JRUBY,89924,3,2,STD
JRUBY,47700,10,2,STD
JRUBY,88971,2,2,STD
JRUBY,88968,2,2,STD
JRUBY,89052,3,2,STD
JRUBY,88966,2,2,STD
JRUBY,89420,2,2,STD
JRUBY,89054,4,2,STD
JRUBY,89934,4,2,STD
JRUBY,89880,2,2,STD
JRUBY,89936,2,2,STD
JRUBY,89056,2,2,STD
JRUBY,88705,5,2,STD
JRUBY,88725,4,2,STD
JRUBY,89879,3,2,STD
JRUBY,89941,4,2,STD
JRUBY,89060,10,2,STD
JRUBY,89415,4,2,STD
JRUBY,89872,3,2,STD
JRUBY,21237,10,2,STD
JRUBY,88723,2,2,STD
JRUBY,59958,2,2,STD
JRUBY,85856,3,2,STD
JRUBY,89862,3,2,STD
JRUBY,89357,8,2,STD
JRUBY,89861,3,2,STD
JRUBY,88959,2,2,STD
JRUBY,89960,2,2,STD
JRUBY,89854,7,2,STD
JRUBY,88659,3,2,STD
JRUBY,89853,2,2,STD
JRUBY,89850,2,2,STD
JRUBY,89848,3,2,STD
JRUBY,89072,2,2,STD
JRUBY,89846,2,2,STD
JRUBY,52109,2,2,STD
JRUBY,89971,6,2,STD
JRUBY,21217,3,2,STD
JRUBY,89554,2,1,STD
JRUBY,89556,1,1,STD
JRUBY,89557,2,1,STD
JRUBY,89559,1,1,STD
JRUBY,89561,2,1,STD
JRUBY,89562,4,1,STD
JRUBY,89565,1,1,STD
JRUBY,89566,1,1,STD
JRUBY,89567,1,1,STD
JRUBY,89569,1,1,STD
JRUBY,89571,2,1,STD
JRUBY,89573,1,1,STD
JRUBY,89576,3,1,STD
JRUBY,89578,1,1,STD
JRUBY,89580,1,1,STD
JRUBY,89581,1,1,STD
JRUBY,89583,4,1,STD
JRUBY,89585,1,1,STD
JRUBY,89586,2,1,STD
JRUBY,89589,1,1,STD
JRUBY,89590,1,1,STD
JRUBY,89592,1,1,STD
JRUBY,89593,2,1,STD
JRUBY,89595,1,1,STD
JRUBY,89597,1,1,STD
JRUBY,89598,1,1,STD
JRUBY,89599,1,1,STD
JRUBY,89652,2,1,STD
JRUBY,89654,7,1,STD
JRUBY,89655,1,1,STD
JRUBY,89656,1,1,STD
JRUBY,89657,3,1,STD
JRUBY,89659,1,1,STD
JRUBY,89660,1,1,STD
JRUBY,89663,1,1,STD
JRUBY,89664,3,1,STD
JRUBY,89665,1,1,STD
JRUBY,89668,1,1,STD
JRUBY,89669,1,1,STD
JRUBY,89672,5,1,STD
JRUBY,89674,1,1,STD
JRUBY,89677,1,1,STD
JRUBY,89681,2,1,STD
JRUBY,89683,3,1,STD
JRUBY,89684,1,1,STD
JRUBY,89686,1,1,STD
JRUBY,89688,1,1,STD
JRUBY,89690,2,1,STD
JRUBY,89691,2,1,STD
JRUBY,89692,6,1,STD
JRUBY,89696,3,1,STD
JRUBY,89752,2,1,STD
JRUBY,89753,1,1,STD
JRUBY,89756,2,1,STD
JRUBY,89759,3,1,STD
JRUBY,89762,1,1,STD
JRUBY,89763,1,1,STD
JRUBY,89764,2,1,STD
JRUBY,89765,1,1,STD
JRUBY,89768,1,1,STD
JRUBY,89771,1,1,STD
JRUBY,89773,1,1,STD
JRUBY,89775,1,1,STD
JRUBY,89776,1,1,STD
JRUBY,89778,1,1,STD
JRUBY,89779,1,1,STD
JRUBY,89781,2,1,STD
JRUBY,89782,1,1,STD
JRUBY,89783,1,1,STD
JRUBY,89785,2,1,STD
JRUBY,89789,2,1,STD
JRUBY,89791,1,1,STD
JRUBY,89795,3,1,STD
JRUBY,89796,3,1,STD
JRUBY,89799,5,1,STD
JRUBY,89800,1,1,STD
JRUBY,89801,1,1,STD
JRUBY,89802,3,1,STD
JRUBY,89806,1,1,STD
JRUBY,89807,2,1,STD
JRUBY,89810,1,1,STD
JRUBY,89813,1,1,STD
JRUBY,89814,1,1,STD
JRUBY,89816,1,1,STD
JRUBY,89817,2,1,STD
JRUBY,89818,1,1,STD
JRUBY,89822,1,1,STD
JRUBY,89824,1,1,STD
JRUBY,89828,1,1,STD
JRUBY,89833,1,1,STD
JRUBY,89834,2,1,STD
JRUBY,89836,1,1,STD
JRUBY,89837,2,1,STD
JRUBY,89840,1,1,STD
JRUBY,89841,1,1,STD
JRUBY,89842,3,1,STD
JRUBY,89843,4,1,STD
JRUBY,89844,1,1,STD
JRUBY,89847,1,1,STD
JRUBY,89851,3,1,STD
JRUBY,89852,2,1,STD
JRUBY,89855,1,1,STD
JRUBY,89856,2,1,STD
JRUBY,89860,1,1,STD
JRUBY,89863,1,1,STD
JRUBY,89864,1,1,STD
JRUBY,89867,1,1,STD
JRUBY,89874,2,1,STD
JRUBY,89881,1,1,STD
JRUBY,89884,3,1,STD
JRUBY,89888,2,1,STD
JRUBY,89889,1,1,STD
JRUBY,89890,3,1,STD
JRUBY,89891,1,1,STD
JRUBY,89892,1,1,STD
JRUBY,89893,2,1,STD
JRUBY,89894,2,1,STD
JRUBY,89895,1,1,STD
JRUBY,89896,1,1,STD
JRUBY,89897,2,1,STD
JRUBY,89900,1,1,STD
JRUBY,89901,1,1,STD
JRUBY,89902,1,1,STD
JRUBY,89903,1,1,STD
JRUBY,89904,1,1,STD
JRUBY,89905,1,1,STD
JRUBY,89908,1,1,STD
JRUBY,89909,1,1,STD
JRUBY,89913,3,1,STD
JRUBY,89914,3,1,STD
JRUBY,89915,5,1,STD
JRUBY,89916,1,1,STD
JRUBY,89918,1,1,STD
JRUBY,89920,1,1,STD
JRUBY,89923,1,1,STD
JRUBY,89926,2,1,STD
JRUBY,89927,1,1,STD
JRUBY,89928,1,1,STD
JRUBY,89929,1,1,STD
JRUBY,89930,1,1,STD
JRUBY,89932,2,1,STD
JRUBY,89935,1,1,STD
JRUBY,89937,1,1,STD
JRUBY,89939,1,1,STD
JRUBY,89940,1,1,STD
JRUBY,89942,2,1,STD
JRUBY,89944,1,1,STD
JRUBY,89950,2,1,STD
JRUBY,89954,1,1,STD
JRUBY,89955,1,1,STD
