Project,AuthorID,CommentCount,IssueCount,Ranking
WICKET,16450,5,4,STD
WICKET,16185,5,4,STD
WICKET,5947,5,4,STD
WICKET,16486,5,3,STD
WICKET,16134,5,2,STD
WICKET,16026,5,1,STD
WICKET,15998,5,1,STD
WICKET,17036,5,1,STD
WICKET,15765,5,3,STD
WICKET,385,5,1,STD
WICKET,15524,5,3,STD
WICKET,3182,5,3,STD
WICKET,16810,5,1,STD
WICKET,14932,5,1,STD
WICKET,5864,5,2,STD
WICKET,16322,5,3,STD
WICKET,16782,5,1,STD
WICKET,15889,5,3,STD
WICKET,16080,5,3,STD
WICKET,16760,5,2,STD
WICKET,15749,5,2,STD
WICKET,17003,5,4,STD
WICKET,16855,5,2,STD
WICKET,8256,5,3,STD
WICKET,16047,5,1,STD
WICKET,16708,5,1,STD
WICKET,15890,5,2,STD
WICKET,15733,5,3,STD
WICKET,15822,5,3,STD
WICKET,16089,5,3,STD
WICKET,16312,5,4,STD
WICKET,15815,5,1,STD
WICKET,5599,5,3,STD
WICKET,15987,5,1,STD
WICKET,16286,5,2,STD
WICKET,12214,5,4,STD
WICKET,16113,4,2,STD
WICKET,5956,4,2,STD
WICKET,16493,4,2,STD
WICKET,16410,4,2,STD
WICKET,16181,4,2,STD
WICKET,16427,4,3,STD
WICKET,16429,4,2,STD
WICKET,15960,4,1,STD
WICKET,15764,4,1,STD
WICKET,1736,4,3,STD
WICKET,1759,4,4,STD
WICKET,16311,4,2,STD
WICKET,15780,4,2,STD
WICKET,1468,4,4,STD
WICKET,3507,4,1,STD
WICKET,15688,4,2,STD
WICKET,15978,4,1,STD
WICKET,17055,4,2,STD
WICKET,1605,4,2,STD
WICKET,1363,4,1,STD
WICKET,15728,4,3,STD
WICKET,15990,4,1,STD
WICKET,16703,4,2,STD
WICKET,15686,4,1,STD
WICKET,16613,4,3,STD
WICKET,15828,4,1,STD
WICKET,16982,4,1,STD
WICKET,16868,4,1,STD
WICKET,3455,4,2,STD
WICKET,16010,4,2,STD
WICKET,16275,4,4,STD
WICKET,17088,4,1,STD
WICKET,16603,4,2,STD
WICKET,16784,4,1,STD
WICKET,610,4,3,STD
WICKET,16944,4,3,STD
WICKET,16765,4,2,STD
WICKET,16020,4,1,STD
WICKET,16269,4,2,STD
WICKET,16022,4,1,STD
WICKET,16593,4,4,STD
WICKET,15893,4,2,STD
WICKET,8716,4,4,STD
WICKET,16031,4,2,STD
WICKET,16260,4,1,STD
WICKET,7725,4,3,STD
WICKET,15905,4,2,STD
WICKET,16953,4,3,STD
WICKET,16255,4,2,STD
WICKET,16853,4,2,STD
WICKET,15714,4,3,STD
WICKET,15708,4,2,STD
WICKET,16164,4,2,STD
WICKET,16240,4,1,STD
WICKET,16350,4,2,STD
WICKET,4084,4,1,STD
WICKET,16553,4,1,STD
WICKET,15803,4,3,STD
WICKET,16231,4,2,STD
WICKET,16458,4,1,STD
WICKET,16535,4,2,STD
WICKET,16532,4,1,STD
WICKET,643,4,3,STD
WICKET,16528,4,1,STD
WICKET,16677,4,2,STD
WICKET,16083,4,2,STD
WICKET,15849,4,2,STD
WICKET,16962,4,4,STD
WICKET,16673,4,2,STD
WICKET,17049,4,2,STD
WICKET,15258,4,2,STD
WICKET,16175,4,1,STD
WICKET,15938,4,2,STD
WICKET,2479,4,1,STD
WICKET,15818,4,2,STD
WICKET,16472,4,1,STD
WICKET,15945,4,2,STD
WICKET,16670,4,1,STD
WICKET,16894,4,4,STD
WICKET,16192,4,2,STD
WICKET,15793,3,1,STD
WICKET,15727,3,3,STD
WICKET,15799,3,1,STD
WICKET,17067,3,3,STD
WICKET,16791,3,2,STD
WICKET,16845,3,2,STD
WICKET,15811,3,1,STD
WICKET,16783,3,2,STD
WICKET,15700,3,2,STD
WICKET,15816,3,2,STD
WICKET,15687,3,1,STD
WICKET,17111,3,1,STD
WICKET,15831,3,1,STD
WICKET,15684,3,1,STD
WICKET,15681,3,2,STD
WICKET,15837,3,3,STD
WICKET,15676,3,2,STD
WICKET,15841,3,1,STD
WICKET,17065,3,1,STD
WICKET,16476,3,2,STD
WICKET,16889,3,1,STD
WICKET,16746,3,1,STD
WICKET,16711,3,3,STD
WICKET,16157,3,2,STD
WICKET,16896,3,3,STD
WICKET,16932,3,1,STD
WICKET,15875,3,1,STD
WICKET,16937,3,2,STD
WICKET,12025,3,3,STD
WICKET,15882,3,1,STD
WICKET,16943,3,1,STD
WICKET,15885,3,2,STD
WICKET,15888,3,2,STD
WICKET,16945,3,1,STD
WICKET,16140,3,1,STD
WICKET,16692,3,1,STD
WICKET,15909,3,1,STD
WICKET,15910,3,2,STD
WICKET,15913,3,1,STD
WICKET,7150,3,3,STD
WICKET,15920,3,1,STD
WICKET,15921,3,1,STD
WICKET,15927,3,1,STD
WICKET,16176,3,1,STD
WICKET,16957,3,1,STD
WICKET,3588,3,2,STD
WICKET,15943,3,1,STD
WICKET,16965,3,2,STD
WICKET,5979,3,1,STD
WICKET,15956,3,1,STD
WICKET,16469,3,2,STD
WICKET,16977,3,2,STD
WICKET,15971,3,3,STD
WICKET,16651,3,1,STD
WICKET,16648,3,1,STD
WICKET,2546,3,2,STD
WICKET,17089,3,2,STD
WICKET,16639,3,2,STD
WICKET,2696,3,2,STD
WICKET,16301,3,2,STD
WICKET,15985,3,1,STD
WICKET,16293,3,1,STD
WICKET,16620,3,3,STD
WICKET,16616,3,1,STD
WICKET,16978,3,2,STD
WICKET,16607,3,3,STD
WICKET,16007,3,2,STD
WICKET,16009,3,3,STD
WICKET,16332,3,2,STD
WICKET,17046,3,1,STD
WICKET,16335,3,1,STD
WICKET,16272,3,1,STD
WICKET,16017,3,2,STD
WICKET,2877,3,2,STD
WICKET,16337,3,2,STD
WICKET,16025,3,1,STD
WICKET,16998,3,3,STD
WICKET,16582,3,2,STD
WICKET,16266,3,1,STD
WICKET,16033,3,2,STD
WICKET,16576,3,2,STD
WICKET,16036,3,1,STD
