Project,AuthorID,CommentCount,IssueCount,Ranking
LUCENE,13724,3,2,STD
LUCENE,37685,3,1,STD
LUCENE,37672,3,2,STD
LUCENE,13937,3,1,STD
LUCENE,37667,3,1,STD
LUCENE,37960,3,1,STD
LUCENE,37664,3,2,STD
LUCENE,37255,3,1,STD
LUCENE,37655,3,1,STD
LUCENE,37645,3,1,STD
LUCENE,2150,3,3,STD
LUCENE,37643,3,3,STD
LUCENE,25757,3,2,STD
LUCENE,37264,3,1,STD
LUCENE,37933,3,1,STD
LUCENE,14872,3,2,STD
LUCENE,26812,3,2,STD
LUCENE,27747,3,1,STD
LUCENE,37927,3,1,STD
LUCENE,37622,3,1,STD
LUCENE,37601,3,1,STD
LUCENE,37581,3,1,STD
LUCENE,17808,3,1,STD
LUCENE,17985,3,2,STD
LUCENE,18299,3,2,STD
LUCENE,37553,3,2,STD
LUCENE,26111,2,1,STD
LUCENE,26097,2,1,STD
LUCENE,26818,2,1,STD
LUCENE,26074,2,1,STD
LUCENE,26063,2,2,STD
LUCENE,26903,2,1,STD
LUCENE,26933,2,1,STD
LUCENE,25999,2,1,STD
LUCENE,27813,2,2,STD
LUCENE,29279,2,1,STD
LUCENE,30896,2,1,STD
LUCENE,38051,2,1,STD
LUCENE,38110,2,1,STD
LUCENE,31534,2,1,STD
LUCENE,31557,2,2,STD
LUCENE,33992,2,1,STD
LUCENE,34055,2,1,STD
LUCENE,34147,2,1,STD
LUCENE,25882,2,2,STD
LUCENE,34232,2,1,STD
LUCENE,34377,2,1,STD
LUCENE,25852,2,1,STD
LUCENE,37004,2,1,STD
LUCENE,25840,2,1,STD
LUCENE,25788,2,1,STD
LUCENE,37197,2,1,STD
LUCENE,37221,2,2,STD
LUCENE,37253,2,1,STD
LUCENE,25765,2,1,STD
LUCENE,37266,2,1,STD
LUCENE,37268,2,2,STD
LUCENE,37269,2,1,STD
LUCENE,37270,2,1,STD
LUCENE,37292,2,1,STD
LUCENE,37293,2,1,STD
LUCENE,25684,2,1,STD
LUCENE,37301,2,1,STD
LUCENE,25667,2,1,STD
LUCENE,37304,2,1,STD
LUCENE,37315,2,1,STD
LUCENE,37320,2,1,STD
LUCENE,25610,2,2,STD
LUCENE,37329,2,1,STD
LUCENE,25511,2,1,STD
LUCENE,37334,2,2,STD
LUCENE,37335,2,1,STD
LUCENE,38067,2,1,STD
LUCENE,37342,2,1,STD
LUCENE,37350,2,1,STD
LUCENE,25474,2,1,STD
LUCENE,25425,2,1,STD
LUCENE,24656,2,2,STD
LUCENE,37371,2,1,STD
LUCENE,24450,2,1,STD
LUCENE,37377,2,1,STD
LUCENE,37384,2,1,STD
LUCENE,22720,2,1,STD
LUCENE,37397,2,1,STD
LUCENE,37403,2,1,STD
LUCENE,22059,2,1,STD
LUCENE,37408,2,1,STD
LUCENE,37409,2,1,STD
LUCENE,22039,2,2,STD
LUCENE,38073,2,1,STD
LUCENE,37414,2,2,STD
LUCENE,37418,2,1,STD
LUCENE,37423,2,1,STD
LUCENE,37429,2,2,STD
LUCENE,37435,2,1,STD
LUCENE,21121,2,1,STD
LUCENE,37454,2,1,STD
LUCENE,37455,2,1,STD
LUCENE,37461,2,1,STD
LUCENE,37465,2,1,STD
LUCENE,37467,2,1,STD
LUCENE,37469,2,1,STD
LUCENE,37478,2,1,STD
LUCENE,37482,2,1,STD
LUCENE,21048,2,1,STD
LUCENE,37498,2,1,STD
LUCENE,37499,2,1,STD
LUCENE,21007,2,1,STD
LUCENE,37509,2,1,STD
LUCENE,37514,2,1,STD
LUCENE,20875,2,1,STD
LUCENE,37521,2,1,STD
LUCENE,37526,2,1,STD
LUCENE,19121,2,1,STD
LUCENE,18446,2,1,STD
LUCENE,37544,2,1,STD
LUCENE,37549,2,2,STD
LUCENE,37556,2,1,STD
LUCENE,37563,2,1,STD
LUCENE,37564,2,1,STD
LUCENE,17775,2,1,STD
LUCENE,37571,2,1,STD
LUCENE,17618,2,2,STD
LUCENE,37580,2,1,STD
LUCENE,37594,2,1,STD
LUCENE,37596,2,1,STD
LUCENE,17133,2,1,STD
LUCENE,37603,2,2,STD
LUCENE,37609,2,1,STD
LUCENE,37611,2,2,STD
LUCENE,37618,2,1,STD
LUCENE,15385,2,1,STD
LUCENE,38117,2,1,STD
LUCENE,37631,2,2,STD
LUCENE,37632,2,1,STD
LUCENE,37636,2,1,STD
LUCENE,38084,2,1,STD
LUCENE,37649,2,2,STD
LUCENE,37653,2,1,STD
LUCENE,37658,2,1,STD
LUCENE,37660,2,1,STD
LUCENE,37662,2,2,STD
LUCENE,37665,2,2,STD
LUCENE,37666,2,1,STD
LUCENE,37676,2,1,STD
LUCENE,13294,2,1,STD
LUCENE,37690,2,2,STD
LUCENE,37695,2,1,STD
LUCENE,37705,2,1,STD
LUCENE,12156,2,2,STD
LUCENE,37716,2,1,STD
LUCENE,37718,2,1,STD
LUCENE,37724,2,1,STD
LUCENE,37731,2,2,STD
LUCENE,37736,2,1,STD
LUCENE,37739,2,2,STD
LUCENE,37745,2,1,STD
LUCENE,9116,2,2,STD
LUCENE,37748,2,2,STD
LUCENE,37750,2,1,STD
LUCENE,37756,2,1,STD
LUCENE,37761,2,1,STD
LUCENE,37769,2,2,STD
LUCENE,37770,2,2,STD
LUCENE,37774,2,2,STD
LUCENE,37781,2,1,STD
LUCENE,8348,2,1,STD
LUCENE,37786,2,1,STD
LUCENE,37787,2,2,STD
LUCENE,8341,2,2,STD
LUCENE,37803,2,1,STD
LUCENE,37814,2,2,STD
LUCENE,37816,2,1,STD
LUCENE,37829,2,1,STD
LUCENE,37830,2,1,STD
LUCENE,37834,2,1,STD
LUCENE,37839,2,1,STD
LUCENE,8240,2,1,STD
LUCENE,8224,2,1,STD
LUCENE,8222,2,1,STD
LUCENE,37847,2,1,STD
LUCENE,37848,2,1,STD
LUCENE,37868,2,1,STD
LUCENE,8016,2,1,STD
LUCENE,37874,2,1,STD
LUCENE,7992,2,2,STD
LUCENE,37880,2,1,STD
LUCENE,37881,2,1,STD
LUCENE,37894,2,1,STD
LUCENE,37897,2,1,STD
LUCENE,6901,2,1,STD
LUCENE,37905,2,1,STD
LUCENE,37913,2,2,STD
LUCENE,37919,2,2,STD
LUCENE,37929,2,1,STD
LUCENE,2815,2,1,STD
LUCENE,37938,2,1,STD
LUCENE,37949,2,2,STD
LUCENE,37954,2,1,STD
LUCENE,188,2,1,STD
LUCENE,37965,2,1,STD
LUCENE,756,2,1,STD
LUCENE,37979,2,2,STD
LUCENE,37982,2,1,STD
LUCENE,37983,2,2,STD
LUCENE,37993,2,1,STD
LUCENE,37997,2,1,STD
LUCENE,644,2,1,STD
LUCENE,38000,2,1,STD
LUCENE,643,2,1,STD
LUCENE,38010,2,1,STD
LUCENE,38024,2,1,STD
LUCENE,38030,2,1,STD
LUCENE,26264,2,1,STD
LUCENE,26256,2,2,STD
LUCENE,26506,2,1,STD
LUCENE,26207,2,1,STD
LUCENE,26163,2,1,STD
LUCENE,37542,1,1,STD
LUCENE,37543,1,1,STD
LUCENE,26754,1,1,STD
LUCENE,37546,1,1,STD
LUCENE,37548,1,1,STD
LUCENE,27080,1,1,STD
LUCENE,37550,1,1,STD
LUCENE,37551,1,1,STD
LUCENE,18383,1,1,STD
LUCENE,38062,1,1,STD
LUCENE,37554,1,1,STD
LUCENE,25729,1,1,STD
LUCENE,37943,1,1,STD
LUCENE,18056,1,1,STD
LUCENE,37558,1,1,STD
LUCENE,37559,1,1,STD
LUCENE,17996,1,1,STD
LUCENE,38060,1,1,STD
LUCENE,37945,1,1,STD
LUCENE,2061,1,1,STD
LUCENE,37565,1,1,STD
LUCENE,17905,1,1,STD
LUCENE,37276,1,1,STD
LUCENE,37947,1,1,STD
LUCENE,37570,1,1,STD
LUCENE,26175,1,1,STD
LUCENE,17630,1,1,STD
LUCENE,37573,1,1,STD
LUCENE,37574,1,1,STD
LUCENE,37575,1,1,STD
LUCENE,37577,1,1,STD
LUCENE,37953,1,1,STD
LUCENE,37579,1,1,STD
LUCENE,26031,1,1,STD
LUCENE,38111,1,1,STD
LUCENE,17509,1,1,STD
LUCENE,17450,1,1,STD
LUCENE,37584,1,1,STD
LUCENE,37585,1,1,STD
LUCENE,38078,1,1,STD
LUCENE,37587,1,1,STD
LUCENE,37588,1,1,STD
LUCENE,37589,1,1,STD
LUCENE,37590,1,1,STD
LUCENE,17445,1,1,STD
LUCENE,37592,1,1,STD
LUCENE,37956,1,1,STD
LUCENE,38079,1,1,STD
LUCENE,2019,1,1,STD
LUCENE,37598,1,1,STD
LUCENE,38098,1,1,STD
LUCENE,37274,1,1,STD
LUCENE,37602,1,1,STD
LUCENE,27045,1,1,STD
LUCENE,17039,1,1,STD
LUCENE,16932,1,1,STD
LUCENE,26110,1,1,STD
LUCENE,16863,1,1,STD
LUCENE,2003,1,1,STD
LUCENE,37612,1,1,STD
LUCENE,37613,1,1,STD
LUCENE,37614,1,1,STD
LUCENE,37616,1,1,STD
LUCENE,27029,1,1,STD
LUCENE,37619,1,1,STD
LUCENE,37621,1,1,STD
LUCENE,37273,1,1,STD
LUCENE,37624,1,1,STD
LUCENE,1817,1,1,STD
LUCENE,26582,1,1,STD
LUCENE,37628,1,1,STD
LUCENE,37629,1,1,STD
LUCENE,37630,1,1,STD
LUCENE,37966,1,1,STD
LUCENE,37967,1,1,STD
LUCENE,15286,1,1,STD
LUCENE,14947,1,1,STD
LUCENE,37267,1,1,STD
LUCENE,27022,1,1,STD
LUCENE,37637,1,1,STD
LUCENE,14805,1,1,STD
LUCENE,37639,1,1,STD
LUCENE,37970,1,1,STD
LUCENE,37641,1,1,STD
LUCENE,25761,1,1,STD
LUCENE,37644,1,1,STD
LUCENE,25772,1,1,STD
LUCENE,37647,1,1,STD
LUCENE,27019,1,1,STD
LUCENE,37650,1,1,STD
LUCENE,14374,1,1,STD
LUCENE,37973,1,1,STD
LUCENE,37654,1,1,STD
LUCENE,37256,1,1,STD
LUCENE,37656,1,1,STD
LUCENE,37657,1,1,STD
LUCENE,26588,1,1,STD
LUCENE,37659,1,1,STD
LUCENE,37976,1,1,STD
LUCENE,37661,1,1,STD
LUCENE,26601,1,1,STD
LUCENE,37663,1,1,STD
LUCENE,37254,1,1,STD
LUCENE,37981,1,1,STD
LUCENE,38045,1,1,STD
LUCENE,25773,1,1,STD
LUCENE,37668,1,1,STD
LUCENE,37250,1,1,STD
LUCENE,37670,1,1,STD
LUCENE,37671,1,1,STD
LUCENE,25783,1,1,STD
LUCENE,37675,1,1,STD
LUCENE,26884,1,1,STD
LUCENE,37677,1,1,STD
LUCENE,37678,1,1,STD
LUCENE,37680,1,1,STD
LUCENE,13905,1,1,STD
LUCENE,25785,1,1,STD
LUCENE,37243,1,1,STD
LUCENE,37687,1,1,STD
LUCENE,37984,1,1,STD
LUCENE,37689,1,1,STD
LUCENE,37986,1,1,STD
LUCENE,37193,1,1,STD
LUCENE,12661,1,1,STD
LUCENE,37987,1,1,STD
LUCENE,37171,1,1,STD
LUCENE,37698,1,1,STD
LUCENE,12342,1,1,STD
LUCENE,37150,1,1,STD
LUCENE,37704,1,1,STD
LUCENE,38103,1,1,STD
LUCENE,37706,1,1,STD
LUCENE,742,1,1,STD
LUCENE,37708,1,1,STD
LUCENE,37709,1,1,STD
LUCENE,25823,1,1,STD
LUCENE,37711,1,1,STD
LUCENE,37712,1,1,STD
LUCENE,12114,1,1,STD
LUCENE,720,1,1,STD
LUCENE,36837,1,1,STD
LUCENE,26161,1,1,STD
LUCENE,37720,1,1,STD
LUCENE,37721,1,1,STD
LUCENE,27017,1,1,STD
LUCENE,35472,1,1,STD
LUCENE,34768,1,1,STD
LUCENE,26877,1,1,STD
LUCENE,9738,1,1,STD
LUCENE,37734,1,1,STD
LUCENE,26154,1,1,STD
LUCENE,9615,1,1,STD
LUCENE,38085,1,1,STD
LUCENE,26141,1,1,STD
LUCENE,37741,1,1,STD
LUCENE,9146,1,1,STD
LUCENE,37743,1,1,STD
LUCENE,38002,1,1,STD
LUCENE,37746,1,1,STD
